route_id,date,origin,destination,distance_km,avg_fare,currency,pax_boarded,load_factor,revenue,refunds_issued,is_govt_capped,cap_fare_limit,season_tag,cap_applied_flag
GOI-HYD,2025-11-23,GOI,HYD,1630,12885.67,INR,179,0.96,2306534.93,0,0,,NORMAL,False
BHO-JAI,2025-11-23,BHO,JAI,559,6009.32,INR,86,0.46,516801.52,0,0,,NORMAL,False
MAA-COK,2025-11-23,MAA,COK,2524,14483.35,INR,167,0.9,2418719.45,0,0,,NORMAL,False
BLR-LKO,2025-11-23,BLR,LKO,374,4797.44,INR,172,0.92,825159.68,0,0,,NORMAL,False
BHO-CCU,2025-11-23,BHO,CCU,377,5025.36,INR,124,0.67,623144.64,0,0,,NORMAL,False
AMD-HYD,2025-11-23,AMD,HYD,780,7284.55,INR,115,0.62,837723.25,0,0,,NORMAL,False
BHO-MAA,2025-11-23,BHO,MAA,2334,16047.46,INR,131,0.7,2102217.26,0,0,,NORMAL,False
ATQ-PNQ,2025-11-23,ATQ,PNQ,1334,10264.28,INR,132,0.71,1354884.96,0,0,,NORMAL,False
ATQ-BOM,2025-11-23,ATQ,BOM,1848,13397.43,INR,175,0.94,2344550.25,0,0,,NORMAL,False
GAU-VNS,2025-11-23,GAU,VNS,2186,15631.65,INR,185,0.99,2891855.25,0,0,,NORMAL,False
PAT-MAA,2025-11-23,PAT,MAA,1064,8279.99,INR,179,0.96,1482118.21,0,0,,NORMAL,False
VNS-BHO,2025-11-23,VNS,BHO,612,7405.73,INR,144,0.77,1066425.12,0,0,,NORMAL,False
BLR-JAI,2025-11-23,BLR,JAI,2547,17149.0,INR,85,0.46,1457665.0,0,0,,NORMAL,False
AMD-SXR,2025-11-23,AMD,SXR,1472,11969.66,INR,144,0.77,1723631.04,0,0,,NORMAL,False
BLR-SXR,2025-11-23,BLR,SXR,430,6186.95,INR,114,0.61,705312.3,0,0,,NORMAL,False
SXR-IXC,2025-11-23,SXR,IXC,464,5110.75,INR,102,0.55,521296.5,0,0,,NORMAL,False
JAI-BOM,2025-11-23,JAI,BOM,1459,11893.86,INR,83,0.45,987190.38,0,0,,NORMAL,False
DEL-MAA,2025-11-23,DEL,MAA,1755,11539.51,INR,166,0.89,1915558.66,0,0,,NORMAL,False
BOM-IXC,2025-11-23,BOM,IXC,2366,17047.22,INR,153,0.82,2608224.66,0,0,,NORMAL,False
COK-BHO,2025-11-23,COK,BHO,889,7287.87,INR,104,0.56,757938.48,0,0,,NORMAL,False
IXC-DEL,2025-11-23,IXC,DEL,300,4753.34,INR,95,0.51,451567.3,0,0,,NORMAL,False
LKO-JAI,2025-11-23,LKO,JAI,1616,12575.55,INR,177,0.95,2225872.35,0,0,,NORMAL,False
BHO-SXR,2025-11-23,BHO,SXR,592,6303.85,INR,100,0.54,630385.0,0,0,,NORMAL,False
CCU-MAA,2025-11-23,CCU,MAA,503,5791.96,INR,158,0.85,915129.68,0,0,,NORMAL,False
CCU-HYD,2025-11-23,CCU,HYD,1266,9397.62,INR,86,0.46,808195.32,0,0,,NORMAL,False
GAU-ATQ,2025-11-23,GAU,ATQ,1510,11906.24,INR,129,0.69,1535904.96,0,0,,NORMAL,False
PAT-CCU,2025-11-23,PAT,CCU,944,7302.48,INR,140,0.75,1022347.2,0,0,,NORMAL,False
IXC-CCU,2025-11-23,IXC,CCU,1155,8054.95,INR,173,0.93,1393506.35,0,0,,NORMAL,False
COK-BOM,2025-11-23,COK,BOM,1171,7964.04,INR,114,0.61,907900.56,0,0,,NORMAL,False
MAA-PNQ,2025-11-23,MAA,PNQ,926,7577.96,INR,186,1.0,1409500.56,0,0,,NORMAL,False
ATQ-BHO,2025-11-23,ATQ,BHO,339,5280.43,INR,115,0.62,607249.45,0,0,,NORMAL,False
LKO-SXR,2025-11-23,LKO,SXR,717,6627.36,INR,168,0.9,1113396.48,0,0,,NORMAL,False
AMD-BHO,2025-11-23,AMD,BHO,2280,16792.6,INR,134,0.72,2250208.4,0,0,,NORMAL,False
BOM-AMD,2025-11-23,BOM,AMD,765,7084.91,INR,163,0.88,1154840.33,0,0,,NORMAL,False
GAU-PAT,2025-11-23,GAU,PAT,1526,11662.94,INR,185,0.99,2157643.9,0,0,,NORMAL,False
PNQ-MAA,2025-11-23,PNQ,MAA,1739,11182.95,INR,117,0.63,1308405.15,0,0,,NORMAL,False
CCU-LKO,2025-11-23,CCU,LKO,1627,12356.92,INR,152,0.82,1878251.84,0,0,,NORMAL,False
PNQ-JAI,2025-11-23,PNQ,JAI,2206,14417.57,INR,94,0.51,1355251.58,0,0,,NORMAL,False
LKO-IXC,2025-11-23,LKO,IXC,1683,12917.52,INR,98,0.53,1265916.96,0,0,,NORMAL,False
ATQ-BLR,2025-11-23,ATQ,BLR,833,8448.32,INR,100,0.54,844832.0,0,0,,NORMAL,False
SXR-GOI,2025-11-23,SXR,GOI,454,4983.55,INR,181,0.97,902022.55,0,0,,NORMAL,False
COK-SXR,2025-11-23,COK,SXR,2305,15326.93,INR,143,0.77,2191750.99,0,0,,NORMAL,False
ATQ-HYD,2025-11-23,ATQ,HYD,823,6627.98,INR,105,0.56,695937.9,0,0,,NORMAL,False
GAU-LKO,2025-11-23,GAU,LKO,1893,11914.01,INR,179,0.96,2132607.79,0,0,,NORMAL,False
BOM-HYD,2025-11-23,BOM,HYD,1988,11971.99,INR,183,0.98,2190874.17,0,0,,NORMAL,False
ATQ-MAA,2025-11-23,ATQ,MAA,547,6320.06,INR,131,0.7,827927.86,0,0,,NORMAL,False
MAA-AMD,2025-11-23,MAA,AMD,1752,10645.23,INR,141,0.76,1500977.43,0,0,,NORMAL,False
IXC-COK,2025-11-23,IXC,COK,1204,8331.13,INR,156,0.84,1299656.28,0,0,,NORMAL,False
SXR-CCU,2025-11-23,SXR,CCU,2483,16422.83,INR,164,0.88,2693344.12,0,0,,NORMAL,False
CCU-VNS,2025-11-23,CCU,VNS,2618,17593.69,INR,122,0.66,2146430.18,0,0,,NORMAL,False
HYD-LKO,2025-11-23,HYD,LKO,2370,16681.81,INR,147,0.79,2452226.07,0,0,,NORMAL,False
COK-PNQ,2025-11-23,COK,PNQ,1477,12324.89,INR,172,0.92,2119881.08,0,0,,NORMAL,False
PNQ-SXR,2025-11-23,PNQ,SXR,611,6803.9,INR,91,0.49,619154.9,0,0,,NORMAL,False
LKO-CCU,2025-11-23,LKO,CCU,481,5973.61,INR,121,0.65,722806.81,0,0,,NORMAL,False
CCU-AMD,2025-11-23,CCU,AMD,1502,10123.89,INR,176,0.95,1781804.64,0,0,,NORMAL,False
IXB-PNQ,2025-11-23,IXB,PNQ,2474,15691.36,INR,173,0.93,2714605.28,0,0,,NORMAL,False
GOI-IXB,2025-11-23,GOI,IXB,1810,11751.67,INR,156,0.84,1833260.52,0,0,,NORMAL,False
IXC-GAU,2025-11-23,IXC,GAU,1543,9943.68,INR,134,0.72,1332453.12,0,0,,NORMAL,False
IXC-ATQ,2025-11-23,IXC,ATQ,1700,13341.32,INR,92,0.49,1227401.44,0,0,,NORMAL,False
AMD-JAI,2025-11-23,AMD,JAI,1523,11135.69,INR,166,0.89,1848524.54,0,0,,NORMAL,False
PNQ-AMD,2025-11-23,PNQ,AMD,2367,15063.76,INR,154,0.83,2319819.04,0,0,,NORMAL,False
BLR-PAT,2025-11-23,BLR,PAT,1060,9300.79,INR,114,0.61,1060290.06,0,0,,NORMAL,False
LKO-BOM,2025-11-23,LKO,BOM,1500,9982.62,INR,140,0.75,1397566.8,0,0,,NORMAL,False
HYD-GOI,2025-11-23,HYD,GOI,1330,9424.63,INR,106,0.57,999010.78,0,0,,NORMAL,False
BOM-DEL,2025-11-23,BOM,DEL,1841,12116.31,INR,127,0.68,1538771.37,0,0,,NORMAL,False
LKO-IXB,2025-11-23,LKO,IXB,944,8377.31,INR,184,0.99,1541425.04,0,0,,NORMAL,False
HYD-AMD,2025-11-23,HYD,AMD,1967,13738.71,INR,177,0.95,2431751.67,0,0,,NORMAL,False
PAT-GOI,2025-11-23,PAT,GOI,488,5954.9,INR,137,0.74,815821.3,0,0,,NORMAL,False
SXR-VNS,2025-11-23,SXR,VNS,1984,15407.13,INR,126,0.68,1941298.38,0,0,,NORMAL,False
SXR-BOM,2025-11-23,SXR,BOM,1037,9788.4,INR,129,0.69,1262703.6,0,0,,NORMAL,False
PAT-LKO,2025-11-23,PAT,LKO,2389,13409.14,INR,167,0.9,2239326.38,0,0,,NORMAL,False
DEL-IXC,2025-11-23,DEL,IXC,1741,11218.17,INR,90,0.48,1009635.3,0,0,,NORMAL,False
PNQ-IXC,2025-11-23,PNQ,IXC,1929,14154.31,INR,122,0.66,1726825.82,0,0,,NORMAL,False
IXB-BHO,2025-11-23,IXB,BHO,1057,9071.73,INR,133,0.72,1206540.09,0,0,,NORMAL,False
MAA-JAI,2025-11-23,MAA,JAI,1379,11661.01,INR,172,0.92,2005693.72,0,0,,NORMAL,False
MAA-PAT,2025-11-23,MAA,PAT,2794,16138.98,INR,133,0.72,2146484.34,0,0,,NORMAL,False
BLR-IXB,2025-11-23,BLR,IXB,924,7011.32,INR,116,0.62,813313.12,0,0,,NORMAL,False
DEL-GAU,2025-11-23,DEL,GAU,981,8754.17,INR,111,0.6,971712.87,0,0,,NORMAL,False
VNS-CCU,2025-11-23,VNS,CCU,1794,12303.5,INR,119,0.64,1464116.5,0,0,,NORMAL,False
IXB-CCU,2025-11-23,IXB,CCU,971,9233.73,INR,100,0.54,923373.0,0,0,,NORMAL,False
GAU-PNQ,2025-11-23,GAU,PNQ,2781,15374.05,INR,100,0.54,1537405.0,0,0,,NORMAL,False
JAI-CCU,2025-11-23,JAI,CCU,1115,9390.13,INR,166,0.89,1558761.58,0,0,,NORMAL,False
BHO-PAT,2025-11-23,BHO,PAT,1669,11807.95,INR,134,0.72,1582265.3,0,0,,NORMAL,False
SXR-PNQ,2025-11-23,SXR,PNQ,2786,19096.76,INR,88,0.47,1680514.88,0,0,,NORMAL,False
IXB-LKO,2025-11-23,IXB,LKO,2015,13485.81,INR,139,0.75,1874527.59,0,0,,NORMAL,False
BHO-BLR,2025-11-23,BHO,BLR,1225,8336.43,INR,171,0.92,1425529.53,0,0,,NORMAL,False
DEL-BLR,2025-11-23,DEL,BLR,1079,8713.36,INR,139,0.75,1211157.04,0,0,,NORMAL,False
DEL-PAT,2025-11-23,DEL,PAT,379,5690.81,INR,134,0.72,762568.54,0,0,,NORMAL,False
MAA-BHO,2025-11-23,MAA,BHO,824,6761.09,INR,87,0.47,588214.83,0,0,,NORMAL,False
BLR-HYD,2025-11-23,BLR,HYD,1212,8426.31,INR,96,0.52,808925.76,0,0,,NORMAL,False
VNS-JAI,2025-11-23,VNS,JAI,2542,17756.45,INR,127,0.68,2255069.15,0,0,,NORMAL,False
BHO-IXC,2025-11-23,BHO,IXC,1426,9905.57,INR,154,0.83,1525457.78,0,0,,NORMAL,False
COK-JAI,2025-11-23,COK,JAI,2673,15980.79,INR,131,0.7,2093483.49,0,0,,NORMAL,False
BOM-IXB,2025-11-23,BOM,IXB,1107,8990.07,INR,185,0.99,1663162.95,0,0,,NORMAL,False
BOM-ATQ,2025-11-23,BOM,ATQ,2616,18107.16,INR,107,0.58,1937466.12,0,0,,NORMAL,False
PAT-IXC,2025-11-23,PAT,IXC,1089,10210.04,INR,173,0.93,1766336.92,0,0,,NORMAL,False
BOM-MAA,2025-11-23,BOM,MAA,1428,10102.33,INR,102,0.55,1030437.66,0,0,,NORMAL,False
IXB-COK,2025-11-23,IXB,COK,2437,16101.81,INR,130,0.7,2093235.3,0,0,,NORMAL,False
BOM-PAT,2025-11-23,BOM,PAT,868,7617.66,INR,102,0.55,777001.32,0,0,,NORMAL,False
LKO-AMD,2025-11-23,LKO,AMD,1292,8760.59,INR,160,0.86,1401694.4,0,0,,NORMAL,False
IXB-GAU,2025-11-23,IXB,GAU,786,7746.24,INR,123,0.66,952787.52,0,0,,NORMAL,False
JAI-SXR,2025-11-23,JAI,SXR,2161,15344.46,INR,143,0.77,2194257.78,0,0,,NORMAL,False
IXB-HYD,2025-11-23,IXB,HYD,2377,17472.05,INR,125,0.67,2184006.25,0,0,,NORMAL,False
AMD-DEL,2025-11-23,AMD,DEL,1150,8796.26,INR,115,0.62,1011569.9,0,0,,NORMAL,False
JAI-HYD,2025-11-23,JAI,HYD,1814,13393.55,INR,87,0.47,1165238.85,0,0,,NORMAL,False
VNS-BOM,2025-11-23,VNS,BOM,1354,8981.55,INR,95,0.51,853247.25,0,0,,NORMAL,False
BHO-GOI,2025-11-23,BHO,GOI,2006,13293.7,INR,119,0.64,1581950.3,0,0,,NORMAL,False
LKO-GAU,2025-11-23,LKO,GAU,2256,14171.24,INR,83,0.45,1176212.92,0,0,,NORMAL,False
VNS-AMD,2025-11-23,VNS,AMD,1440,9518.12,INR,159,0.85,1513381.08,0,0,,NORMAL,False
GAU-IXC,2025-11-23,GAU,IXC,2673,14894.74,INR,128,0.69,1906526.72,0,0,,NORMAL,False
PAT-COK,2025-11-23,PAT,COK,1740,12416.23,INR,98,0.53,1216790.54,0,0,,NORMAL,False
JAI-AMD,2025-11-23,JAI,AMD,1841,11405.44,INR,117,0.63,1334436.48,0,0,,NORMAL,False
PNQ-BHO,2025-11-24,PNQ,BHO,2083,14855.85,INR,117,0.63,1738134.45,0,0,,NORMAL,False
CCU-GOI,2025-11-24,CCU,GOI,1631,12106.04,INR,179,0.96,2166981.16,0,0,,NORMAL,False
MAA-IXC,2025-11-24,MAA,IXC,2743,18184.7,INR,113,0.61,2054871.1,0,0,,NORMAL,False
CCU-MAA,2025-11-24,CCU,MAA,1638,12864.82,INR,155,0.83,1994047.1,0,0,,NORMAL,False
SXR-ATQ,2025-11-24,SXR,ATQ,1042,8252.38,INR,95,0.51,783976.1,0,0,,NORMAL,False
AMD-SXR,2025-11-24,AMD,SXR,703,7304.3,INR,152,0.82,1110253.6,0,0,,NORMAL,False
BHO-AMD,2025-11-24,BHO,AMD,1383,9023.2,INR,137,0.74,1236178.4,0,0,,NORMAL,False
GOI-BLR,2025-11-24,GOI,BLR,1346,9065.54,INR,129,0.69,1169454.66,0,0,,NORMAL,False
PNQ-LKO,2025-11-24,PNQ,LKO,339,5842.54,INR,158,0.85,923121.32,0,0,,NORMAL,False
PNQ-GOI,2025-11-24,PNQ,GOI,342,5489.39,INR,109,0.59,598343.51,0,0,,NORMAL,False
JAI-VNS,2025-11-24,JAI,VNS,2228,15296.33,INR,114,0.61,1743781.62,0,0,,NORMAL,False
SXR-GAU,2025-11-24,SXR,GAU,1618,12664.03,INR,126,0.68,1595667.78,0,0,,NORMAL,False
ATQ-CCU,2025-11-24,ATQ,CCU,1315,11306.72,INR,186,1.0,2103049.92,0,0,,NORMAL,False
AMD-MAA,2025-11-24,AMD,MAA,1545,12675.98,INR,140,0.75,1774637.2,0,0,,NORMAL,False
MAA-COK,2025-11-24,MAA,COK,1485,10550.01,INR,175,0.94,1846251.75,0,0,,NORMAL,False
GAU-CCU,2025-11-24,GAU,CCU,1365,11121.93,INR,152,0.82,1690533.36,0,0,,NORMAL,False
VNS-IXC,2025-11-24,VNS,IXC,1382,10170.47,INR,121,0.65,1230626.87,0,0,,NORMAL,False
IXC-BHO,2025-11-24,IXC,BHO,2371,14605.21,INR,152,0.82,2219991.92,0,0,,NORMAL,False
PNQ-IXC,2025-11-24,PNQ,IXC,1277,10431.61,INR,94,0.51,980571.34,0,0,,NORMAL,False
BLR-CCU,2025-11-24,BLR,CCU,1998,14640.88,INR,178,0.96,2606076.64,0,0,,NORMAL,False
PNQ-ATQ,2025-11-24,PNQ,ATQ,1418,10046.51,INR,127,0.68,1275906.77,0,0,,NORMAL,False
CCU-ATQ,2025-11-24,CCU,ATQ,427,6203.36,INR,137,0.74,849860.32,0,0,,NORMAL,False
JAI-AMD,2025-11-24,JAI,AMD,1014,8724.12,INR,149,0.8,1299893.88,0,0,,NORMAL,False
BHO-BLR,2025-11-24,BHO,BLR,543,6970.47,INR,89,0.48,620371.83,0,0,,NORMAL,False
BHO-ATQ,2025-11-24,BHO,ATQ,434,5298.58,INR,111,0.6,588142.38,0,0,,NORMAL,False
BOM-AMD,2025-11-24,BOM,AMD,2054,12131.71,INR,155,0.83,1880415.05,0,0,,NORMAL,False
DEL-GAU,2025-11-24,DEL,GAU,1282,9217.72,INR,114,0.61,1050820.08,0,0,,NORMAL,False
BHO-GOI,2025-11-24,BHO,GOI,706,6317.72,INR,186,1.0,1175095.92,0,0,,NORMAL,False
ATQ-MAA,2025-11-24,ATQ,MAA,437,5674.18,INR,139,0.75,788711.02,0,0,,NORMAL,False
IXC-HYD,2025-11-24,IXC,HYD,2319,16630.31,INR,130,0.7,2161940.3,0,0,,NORMAL,False
LKO-SXR,2025-11-24,LKO,SXR,2641,16785.71,INR,98,0.53,1644999.58,0,0,,NORMAL,False
LKO-DEL,2025-11-24,LKO,DEL,1415,9633.05,INR,83,0.45,799543.15,0,0,,NORMAL,False
ATQ-SXR,2025-11-24,ATQ,SXR,1525,11997.87,INR,84,0.45,1007821.08,0,0,,NORMAL,False
SXR-BLR,2025-11-24,SXR,BLR,2551,17889.52,INR,91,0.49,1627946.32,0,0,,NORMAL,False
JAI-BOM,2025-11-24,JAI,BOM,2376,15391.97,INR,144,0.77,2216443.68,0,0,,NORMAL,False
PAT-GAU,2025-11-24,PAT,GAU,435,6448.14,INR,84,0.45,541643.76,0,0,,NORMAL,False
BOM-VNS,2025-11-24,BOM,VNS,1794,12928.75,INR,108,0.58,1396305.0,0,0,,NORMAL,False
BLR-PAT,2025-11-24,BLR,PAT,2203,15108.63,INR,92,0.49,1389993.96,0,0,,NORMAL,False
HYD-MAA,2025-11-24,HYD,MAA,2370,14272.28,INR,88,0.47,1255960.64,0,0,,NORMAL,False
IXC-DEL,2025-11-24,IXC,DEL,1205,10299.89,INR,138,0.74,1421384.82,0,0,,NORMAL,False
JAI-ATQ,2025-11-24,JAI,ATQ,1113,9303.83,INR,128,0.69,1190890.24,0,0,,NORMAL,False
MAA-LKO,2025-11-24,MAA,LKO,1602,9876.25,INR,106,0.57,1046882.5,0,0,,NORMAL,False
CCU-BLR,2025-11-24,CCU,BLR,1013,8133.31,INR,150,0.81,1219996.5,0,0,,NORMAL,False
DEL-GOI,2025-11-24,DEL,GOI,369,5884.37,INR,90,0.48,529593.3,0,0,,NORMAL,False
GOI-BOM,2025-11-24,GOI,BOM,2703,17698.0,INR,144,0.77,2548512.0,0,0,,NORMAL,False
PNQ-DEL,2025-11-24,PNQ,DEL,2567,16308.59,INR,175,0.94,2854003.25,0,0,,NORMAL,False
CCU-JAI,2025-11-24,CCU,JAI,2317,13348.95,INR,94,0.51,1254801.3,0,0,,NORMAL,False
GOI-HYD,2025-11-24,GOI,HYD,2223,13119.38,INR,113,0.61,1482489.94,0,0,,NORMAL,False
PNQ-CCU,2025-11-24,PNQ,CCU,2528,16076.8,INR,121,0.65,1945292.8,0,0,,NORMAL,False
ATQ-LKO,2025-11-24,ATQ,LKO,1947,13471.02,INR,102,0.55,1374044.04,0,0,,NORMAL,False
JAI-SXR,2025-11-24,JAI,SXR,1948,13540.16,INR,170,0.91,2301827.2,0,0,,NORMAL,False
HYD-GAU,2025-11-24,HYD,GAU,2773,16113.13,INR,95,0.51,1530747.35,0,0,,NORMAL,False
GAU-MAA,2025-11-24,GAU,MAA,882,6918.17,INR,93,0.5,643389.81,0,0,,NORMAL,False
VNS-BHO,2025-11-24,VNS,BHO,2000,12919.11,INR,80,0.43,1033528.8,0,0,,NORMAL,False
VNS-LKO,2025-11-24,VNS,LKO,421,5867.79,INR,97,0.52,569175.63,0,0,,NORMAL,False
HYD-BOM,2025-11-24,HYD,BOM,1208,8357.61,INR,125,0.67,1044701.25,0,0,,NORMAL,False
SXR-IXC,2025-11-24,SXR,IXC,1694,12612.14,INR,154,0.83,1942269.56,0,0,,NORMAL,False
SXR-BOM,2025-11-24,SXR,BOM,1396,12039.74,INR,110,0.59,1324371.4,0,0,,NORMAL,False
MAA-AMD,2025-11-24,MAA,AMD,2581,15970.19,INR,116,0.62,1852542.04,0,0,,NORMAL,False
VNS-DEL,2025-11-24,VNS,DEL,2505,15236.49,INR,177,0.95,2696858.73,0,0,,NORMAL,False
GAU-PAT,2025-11-24,GAU,PAT,2433,14434.81,INR,91,0.49,1313567.71,0,0,,NORMAL,False
PAT-COK,2025-11-24,PAT,COK,465,6113.96,INR,114,0.61,696991.44,0,0,,NORMAL,False
GAU-SXR,2025-11-24,GAU,SXR,2756,17862.35,INR,141,0.76,2518591.35,0,0,,NORMAL,False
VNS-COK,2025-11-24,VNS,COK,2721,19097.31,INR,141,0.76,2692720.71,0,0,,NORMAL,False
VNS-CCU,2025-11-24,VNS,CCU,860,6643.6,INR,180,0.97,1195848.0,0,0,,NORMAL,False
ATQ-PAT,2025-11-24,ATQ,PAT,1830,13536.28,INR,167,0.9,2260558.76,0,0,,NORMAL,False
ATQ-DEL,2025-11-24,ATQ,DEL,655,6120.98,INR,85,0.46,520283.3,0,0,,NORMAL,False
GOI-SXR,2025-11-24,GOI,SXR,1360,9656.4,INR,121,0.65,1168424.4,0,0,,NORMAL,False
ATQ-IXC,2025-11-24,ATQ,IXC,1019,8307.77,INR,122,0.66,1013547.94,0,0,,NORMAL,False
MAA-CCU,2025-11-24,MAA,CCU,746,6921.9,INR,164,0.88,1135191.6,0,0,,NORMAL,False
MAA-GAU,2025-11-24,MAA,GAU,1597,10010.03,INR,104,0.56,1041043.12,0,0,,NORMAL,False
IXB-AMD,2025-11-24,IXB,AMD,1317,9030.19,INR,126,0.68,1137803.94,0,0,,NORMAL,False
VNS-GAU,2025-11-24,VNS,GAU,485,6523.0,INR,149,0.8,971927.0,0,0,,NORMAL,False
IXC-SXR,2025-11-24,IXC,SXR,498,5778.5,INR,97,0.52,560514.5,0,0,,NORMAL,False
VNS-HYD,2025-11-24,VNS,HYD,725,7193.78,INR,113,0.61,812897.14,0,0,,NORMAL,False
JAI-IXC,2025-11-24,JAI,IXC,736,7487.57,INR,136,0.73,1018309.52,0,0,,NORMAL,False
CCU-PAT,2025-11-24,CCU,PAT,2587,17350.62,INR,137,0.74,2377034.94,0,0,,NORMAL,False
COK-HYD,2025-11-24,COK,HYD,1622,10705.93,INR,124,0.67,1327535.32,0,0,,NORMAL,False
LKO-COK,2025-11-24,LKO,COK,509,5555.42,INR,144,0.77,799980.48,0,0,,NORMAL,False
GAU-VNS,2025-11-24,GAU,VNS,1349,9338.21,INR,140,0.75,1307349.4,0,0,,NORMAL,False
DEL-PNQ,2025-11-24,DEL,PNQ,1459,9974.66,INR,123,0.66,1226883.18,0,0,,NORMAL,False
HYD-IXC,2025-11-24,HYD,IXC,1538,12053.94,INR,106,0.57,1277717.64,0,0,,NORMAL,False
ATQ-VNS,2025-11-24,ATQ,VNS,721,6999.47,INR,143,0.77,1000924.21,0,0,,NORMAL,False
LKO-CCU,2025-11-24,LKO,CCU,2761,19275.97,INR,124,0.67,2390220.28,0,0,,NORMAL,False
CCU-PNQ,2025-11-24,CCU,PNQ,2473,15117.76,INR,104,0.56,1572247.04,0,0,,NORMAL,False
HYD-PAT,2025-11-24,HYD,PAT,1571,10414.25,INR,103,0.55,1072667.75,0,0,,NORMAL,False
DEL-AMD,2025-11-24,DEL,AMD,2633,18748.9,INR,148,0.8,2774837.2,0,0,,NORMAL,False
IXC-JAI,2025-11-24,IXC,JAI,2460,16383.37,INR,97,0.52,1589186.89,0,0,,NORMAL,False
HYD-ATQ,2025-11-24,HYD,ATQ,2574,18513.94,INR,165,0.89,3054800.1,0,0,,NORMAL,False
HYD-BHO,2025-11-24,HYD,BHO,2736,19676.93,INR,155,0.83,3049924.15,0,0,,NORMAL,False
CCU-SXR,2025-11-24,CCU,SXR,2085,13984.77,INR,95,0.51,1328553.15,0,0,,NORMAL,False
HYD-IXB,2025-11-24,HYD,IXB,733,6873.19,INR,96,0.52,659826.24,0,0,,NORMAL,False
JAI-GAU,2025-11-24,JAI,GAU,1132,9760.58,INR,100,0.54,976058.0,0,0,,NORMAL,False
SXR-BHO,2025-11-24,SXR,BHO,736,6162.12,INR,117,0.63,720968.04,0,0,,NORMAL,False
CCU-IXC,2025-11-24,CCU,IXC,616,6476.17,INR,127,0.68,822473.59,0,0,,NORMAL,False
GOI-BHO,2025-11-24,GOI,BHO,527,6655.07,INR,131,0.7,871814.17,0,0,,NORMAL,False
LKO-MAA,2025-11-24,LKO,MAA,1611,12807.24,INR,93,0.5,1191073.32,0,0,,NORMAL,False
ATQ-JAI,2025-11-24,ATQ,JAI,434,6444.17,INR,174,0.94,1121285.58,0,0,,NORMAL,False
SXR-JAI,2025-11-24,SXR,JAI,1976,13251.92,INR,169,0.91,2239574.48,0,0,,NORMAL,False
ATQ-HYD,2025-11-24,ATQ,HYD,2577,18386.73,INR,128,0.69,2353501.44,0,0,,NORMAL,False
IXB-LKO,2025-11-24,IXB,LKO,1777,13020.57,INR,120,0.65,1562468.4,0,0,,NORMAL,False
BLR-MAA,2025-11-24,BLR,MAA,1333,9486.37,INR,115,0.62,1090932.55,0,0,,NORMAL,False
VNS-MAA,2025-11-24,VNS,MAA,2645,17357.59,INR,82,0.44,1423322.38,0,0,,NORMAL,False
DEL-COK,2025-11-24,DEL,COK,1331,11152.05,INR,99,0.53,1104052.95,0,0,,NORMAL,False
IXB-PAT,2025-11-24,IXB,PAT,1339,9040.63,INR,137,0.74,1238566.31,0,0,,NORMAL,False
IXB-COK,2025-11-24,IXB,COK,584,7037.24,INR,173,0.93,1217442.52,0,0,,NORMAL,False
MAA-SXR,2025-11-24,MAA,SXR,420,6095.9,INR,152,0.82,926576.8,0,0,,NORMAL,False
AMD-BLR,2025-11-24,AMD,BLR,818,7734.32,INR,109,0.59,843040.88,0,0,,NORMAL,False
SXR-CCU,2025-11-24,SXR,CCU,2003,15525.95,INR,91,0.49,1412861.45,0,0,,NORMAL,False
LKO-IXB,2025-11-24,LKO,IXB,674,7274.34,INR,125,0.67,909292.5,0,0,,NORMAL,False
IXB-ATQ,2025-11-24,IXB,ATQ,1604,11049.08,INR,85,0.46,939171.8,0,0,,NORMAL,False
PNQ-PAT,2025-11-24,PNQ,PAT,822,6597.18,INR,142,0.76,936799.56,0,0,,NORMAL,False
IXC-CCU,2025-11-24,IXC,CCU,881,7617.01,INR,157,0.84,1195870.57,0,0,,NORMAL,False
PNQ-AMD,2025-11-24,PNQ,AMD,2447,16673.79,INR,123,0.66,2050876.17,0,0,,NORMAL,False
GAU-BOM,2025-11-24,GAU,BOM,2325,13484.34,INR,165,0.89,2224916.1,0,0,,NORMAL,False
CCU-COK,2025-11-24,CCU,COK,1139,8022.45,INR,166,0.89,1331726.7,0,0,,NORMAL,False
HYD-VNS,2025-11-24,HYD,VNS,842,8429.99,INR,125,0.67,1053748.75,0,0,,NORMAL,False
PNQ-COK,2025-11-24,PNQ,COK,2788,19258.66,INR,185,0.99,3562852.1,0,0,,NORMAL,False
MAA-ATQ,2025-11-24,MAA,ATQ,996,7943.39,INR,92,0.49,730791.88,0,0,,NORMAL,False
GAU-PNQ,2025-11-24,GAU,PNQ,942,7880.99,INR,105,0.56,827503.95,0,0,,NORMAL,False
JAI-PNQ,2025-11-24,JAI,PNQ,2549,13827.03,INR,91,0.49,1258259.73,0,0,,NORMAL,False
SXR-MAA,2025-11-24,SXR,MAA,499,6200.77,INR,156,0.84,967320.12,0,0,,NORMAL,False
BOM-HYD,2025-11-24,BOM,HYD,444,5436.32,INR,114,0.61,619740.48,0,0,,NORMAL,False
AMD-LKO,2025-11-24,AMD,LKO,2672,18057.36,INR,146,0.78,2636374.56,0,0,,NORMAL,False
SXR-DEL,2025-11-24,SXR,DEL,637,6545.81,INR,130,0.7,850955.3,0,0,,NORMAL,False
