route_id,date,origin,destination,distance_km,avg_fare,currency,pax_boarded,load_factor,revenue,refunds_issued,is_govt_capped,cap_fare_limit,season_tag,avg_fare_inr,revenue_inr,refunds_issued_inr,currency_standardized,cap_applied_flag
CCU-VNS,2025-12-24,CCU,VNS,2431,13558.82,INR,175,0.94,2372793.5,0,0,18000.0,PEAK_WEDDING,13558.82,2372793.5,0,INR,True
PAT-AMD,2025-12-24,PAT,AMD,1492,10798.86,INR,147,0.79,1587432.42,0,0,,PEAK_WEDDING,10798.86,1587432.42,0,INR,False
PNQ-JAI,2025-12-24,PNQ,JAI,730,7725.72,INR,133,0.72,1027520.76,0,0,,PEAK_WEDDING,7725.72,1027520.76,0,INR,False
CCU-COK,2025-12-24,CCU,COK,790,88.69,USD,145,0.78,12860.05,0,0,,PEAK_WEDDING,7361.2699999999995,1067384.15,0,INR,False
JAI-MAA,2025-12-24,JAI,MAA,1323,8633.66,INR,128,0.69,1105108.48,0,0,,PEAK_WEDDING,8633.66,1105108.48,0,INR,False
COK-VNS,2025-12-24,COK,VNS,1312,11013.91,INR,150,0.81,1652086.5,0,0,,PEAK_WEDDING,11013.91,1652086.5,0,INR,False
HYD-BLR,2025-12-24,HYD,BLR,2217,13074.43,INR,107,0.58,1398964.01,0,0,18000.0,PEAK_WEDDING,13074.43,1398964.01,0,INR,True
GOI-CCU,2025-12-24,GOI,CCU,431,6300.3,INR,137,0.74,863141.1,0,0,,PEAK_WEDDING,6300.3,863141.1,0,INR,False
LKO-COK,2025-12-24,LKO,COK,1190,9404.46,INR,90,0.48,846401.4,0,0,,PEAK_WEDDING,9404.46,846401.4,0,INR,False
SXR-PNQ,2025-12-24,SXR,PNQ,2025,12465.07,INR,131,0.7,1632924.17,0,0,18000.0,PEAK_WEDDING,12465.07,1632924.17,0,INR,True
PAT-GAU,2025-12-24,PAT,GAU,1324,10588.12,INR,91,0.49,963518.92,0,0,,PEAK_WEDDING,10588.12,963518.92,0,INR,False
AMD-GAU,2025-12-24,AMD,GAU,1735,10757.96,INR,115,0.62,1237165.4,0,0,18000.0,PEAK_WEDDING,10757.96,1237165.4,0,INR,True
IXC-MAA,2025-12-24,IXC,MAA,2053,12229.49,INR,95,0.51,1161801.55,0,0,18000.0,PEAK_WEDDING,12229.49,1161801.55,0,INR,True
SXR-GOI,2025-12-24,SXR,GOI,2167,14631.8,INR,108,0.58,1580234.4,0,0,18000.0,PEAK_WEDDING,14631.8,1580234.4,0,INR,True
PAT-GOI,2025-12-24,PAT,GOI,312,5115.06,INR,83,0.45,424549.98,0,0,,PEAK_WEDDING,5115.06,424549.98,0,INR,False
GAU-JAI,2025-12-24,GAU,JAI,2606,16162.45,INR,110,0.59,1777869.5,0,0,18000.0,PEAK_WEDDING,16162.45,1777869.5,0,INR,True
BLR-AMD,2025-12-24,BLR,AMD,1197,8089.93,INR,112,0.6,906072.16,0,0,,PEAK_WEDDING,8089.93,906072.16,0,INR,False
ATQ-JAI,2025-12-24,ATQ,JAI,1776,11271.07,INR,145,0.78,1634305.15,0,0,18000.0,PEAK_WEDDING,11271.07,1634305.15,0,INR,True
IXB-DEL,2025-12-24,IXB,DEL,1790,148.21,USD,94,0.51,13931.74,0,0,18000.0,PEAK_WEDDING,12301.43,1156334.42,0,INR,True
BOM-HYD,2025-12-24,BOM,HYD,982,8007.26,INR,178,0.96,1425292.28,0,0,,PEAK_WEDDING,8007.26,1425292.28,0,INR,False
JAI-AMD,2025-12-24,JAI,AMD,2711,19241.82,INR,168,0.9,3232625.76,0,0,18000.0,PEAK_WEDDING,19241.82,3232625.76,0,INR,True
BLR-HYD,2025-12-24,BLR,HYD,1984,15161.14,INR,135,0.73,2046753.9,0,0,18000.0,PEAK_WEDDING,15161.14,2046753.9,0,INR,True
BOM-ATQ,2025-12-24,BOM,ATQ,1735,12721.75,INR,168,0.9,2137254.0,0,0,18000.0,PEAK_WEDDING,12721.75,2137254.0,0,INR,True
GAU-BHO,2025-12-24,GAU,BHO,2578,18221.54,INR,90,0.48,1639938.6,0,0,18000.0,PEAK_WEDDING,18221.54,1639938.6,0,INR,True
ATQ-BLR,2025-12-24,ATQ,BLR,2303,14497.8,INR,165,0.89,2392137.0,0,0,18000.0,PEAK_WEDDING,14497.8,2392137.0,0,INR,True
CCU-DEL,2025-12-24,CCU,DEL,597,77.2,USD,162,0.87,12506.4,0,0,,PEAK_WEDDING,6407.6,1038031.2,0,INR,False
BLR-VNS,2025-12-24,BLR,VNS,1848,11099.13,INR,87,0.47,965624.31,0,0,18000.0,PEAK_WEDDING,11099.13,965624.31,0,INR,True
MAA-PAT,2025-12-24,MAA,PAT,2374,15354.01,INR,105,0.56,1612171.05,0,0,18000.0,PEAK_WEDDING,15354.01,1612171.05,0,INR,True
ATQ-AMD,2025-12-24,ATQ,AMD,581,7205.35,INR,118,0.63,850231.3,0,0,,PEAK_WEDDING,7205.35,850231.3,0,INR,False
COK-AMD,2025-12-24,COK,AMD,1409,11390.17,INR,89,0.48,1013725.13,0,0,,PEAK_WEDDING,11390.17,1013725.13,0,INR,False
IXB-BHO,2025-12-24,IXB,BHO,2096,12794.7,INR,107,0.58,1369032.9,0,0,18000.0,PEAK_WEDDING,12794.7,1369032.9,0,INR,True
COK-MAA,2025-12-24,COK,MAA,2382,17526.75,INR,133,0.72,2331057.75,0,0,18000.0,PEAK_WEDDING,17526.75,2331057.75,0,INR,True
PAT-IXB,2025-12-24,PAT,IXB,2011,13230.16,INR,177,0.95,2341738.32,0,0,18000.0,PEAK_WEDDING,13230.16,2341738.32,0,INR,True
BHO-COK,2025-12-24,BHO,COK,797,8481.25,INR,135,0.73,1144968.75,0,0,,PEAK_WEDDING,8481.25,1144968.75,0,INR,False
BOM-AMD,2025-12-24,BOM,AMD,2059,164.23,USD,132,0.71,21678.36,0,0,18000.0,PEAK_WEDDING,13631.089999999998,1799303.8800000001,0,INR,True
GAU-HYD,2025-12-24,GAU,HYD,1575,11611.4,INR,132,0.71,1532704.8,0,0,18000.0,PEAK_WEDDING,11611.4,1532704.8,0,INR,True
BLR-BOM,2025-12-24,BLR,BOM,1944,12022.52,INR,168,0.9,2019783.36,0,0,18000.0,PEAK_WEDDING,12022.52,2019783.36,0,INR,True
HYD-IXC,2025-12-24,HYD,IXC,1670,11945.35,INR,119,0.64,1421496.65,0,0,18000.0,PEAK_WEDDING,11945.35,1421496.65,0,INR,True
PAT-HYD,2025-12-24,PAT,HYD,1639,12844.76,INR,143,0.77,1836800.68,0,0,18000.0,PEAK_WEDDING,12844.76,1836800.68,0,INR,True
MAA-GAU,2025-12-24,MAA,GAU,1245,9254.63,INR,121,0.65,1119810.23,0,0,,PEAK_WEDDING,9254.63,1119810.23,0,INR,False
PAT-SXR,2025-12-24,PAT,SXR,2292,16907.29,INR,106,0.57,1792172.74,0,0,18000.0,PEAK_WEDDING,16907.29,1792172.74,0,INR,True
HYD-ATQ,2025-12-24,HYD,ATQ,360,5776.17,INR,182,0.98,1051262.94,0,0,,PEAK_WEDDING,5776.17,1051262.94,0,INR,False
HYD-COK,2025-12-24,HYD,COK,1266,10253.47,INR,151,0.81,1548273.97,0,0,,PEAK_WEDDING,10253.47,1548273.97,0,INR,False
IXB-HYD,2025-12-24,IXB,HYD,502,5353.56,INR,106,0.57,567477.36,0,0,,PEAK_WEDDING,5353.56,567477.36,0,INR,False
JAI-ATQ,2025-12-24,JAI,ATQ,1303,10009.34,INR,149,0.8,1491391.66,0,0,,PEAK_WEDDING,10009.34,1491391.66,0,INR,False
IXC-BOM,2025-12-24,IXC,BOM,564,5519.25,INR,155,0.83,855483.75,0,0,,PEAK_WEDDING,5519.25,855483.75,0,INR,False
ATQ-PNQ,2025-12-24,ATQ,PNQ,1650,13059.47,INR,183,0.98,2389883.01,0,0,18000.0,PEAK_WEDDING,13059.47,2389883.01,0,INR,True
BOM-JAI,2025-12-24,BOM,JAI,2638,16649.68,INR,90,0.48,1498471.2,0,0,18000.0,PEAK_WEDDING,16649.68,1498471.2,0,INR,True
MAA-HYD,2025-12-24,MAA,HYD,2503,15805.81,INR,96,0.52,1517357.76,0,0,18000.0,PEAK_WEDDING,15805.81,1517357.76,0,INR,True
IXB-LKO,2025-12-24,IXB,LKO,1985,13055.05,INR,185,0.99,2415184.25,0,0,18000.0,PEAK_WEDDING,13055.05,2415184.25,0,INR,True
BHO-ATQ,2025-12-24,BHO,ATQ,1887,13977.96,INR,182,0.98,2543988.72,0,0,18000.0,PEAK_WEDDING,13977.96,2543988.72,0,INR,True
GOI-BHO,2025-12-24,GOI,BHO,2562,16826.28,INR,176,0.95,2961425.28,0,0,18000.0,PEAK_WEDDING,16826.28,2961425.28,0,INR,True
SXR-CCU,2025-12-24,SXR,CCU,2322,179.88,USD,171,0.92,30759.48,0,0,18000.0,PEAK_WEDDING,14930.039999999999,2553036.84,0,INR,True
JAI-IXC,2025-12-24,JAI,IXC,587,7375.23,INR,95,0.51,700646.85,0,0,,PEAK_WEDDING,7375.23,700646.85,0,INR,False
LKO-BOM,2025-12-24,LKO,BOM,1209,10555.02,INR,159,0.85,1678248.18,0,0,,PEAK_WEDDING,10555.02,1678248.18,0,INR,False
PNQ-IXC,2025-12-24,PNQ,IXC,2517,14815.15,INR,145,0.78,2148196.75,0,0,18000.0,PEAK_WEDDING,14815.15,2148196.75,0,INR,True
GOI-JAI,2025-12-24,GOI,JAI,2421,17525.32,INR,173,0.93,3031880.36,0,0,18000.0,PEAK_WEDDING,17525.32,3031880.36,0,INR,True
LKO-JAI,2025-12-24,LKO,JAI,2618,17665.13,INR,170,0.91,3003072.1,0,0,18000.0,PEAK_WEDDING,17665.13,3003072.1,0,INR,True
PAT-CCU,2025-12-24,PAT,CCU,566,7265.81,INR,136,0.73,988150.16,0,0,,PEAK_WEDDING,7265.81,988150.16,0,INR,False
JAI-LKO,2025-12-24,JAI,LKO,2769,19174.79,INR,121,0.65,2320149.59,0,0,18000.0,PEAK_WEDDING,19174.79,2320149.59,0,INR,True
LKO-HYD,2025-12-24,LKO,HYD,629,5653.37,INR,108,0.58,610563.96,0,0,,PEAK_WEDDING,5653.37,610563.96,0,INR,False
BLR-GOI,2025-12-24,BLR,GOI,2619,14796.52,INR,143,0.77,2115902.36,0,0,18000.0,PEAK_WEDDING,14796.52,2115902.36,0,INR,True
BHO-GOI,2025-12-24,BHO,GOI,1284,8963.12,INR,186,1.0,1667140.32,0,0,,PEAK_WEDDING,8963.12,1667140.32,0,INR,False
SXR-BOM,2025-12-24,SXR,BOM,782,6508.94,INR,157,0.84,1021903.58,0,0,,PEAK_WEDDING,6508.94,1021903.58,0,INR,False
IXC-LKO,2025-12-24,IXC,LKO,2075,13869.55,INR,136,0.73,1886258.8,0,0,18000.0,PEAK_WEDDING,13869.55,1886258.8,0,INR,True
JAI-SXR,2025-12-24,JAI,SXR,1900,14372.96,INR,104,0.56,1494787.84,0,0,18000.0,PEAK_WEDDING,14372.96,1494787.84,0,INR,True
MAA-CCU,2025-12-24,MAA,CCU,2242,16290.36,INR,90,0.48,1466132.4,0,0,18000.0,PEAK_WEDDING,16290.36,1466132.4,0,INR,True
JAI-PNQ,2025-12-24,JAI,PNQ,760,6475.66,INR,115,0.62,744700.9,0,0,,PEAK_WEDDING,6475.66,744700.9,0,INR,False
IXB-IXC,2025-12-24,IXB,IXC,1028,8268.2,INR,137,0.74,1132743.4,0,0,,PEAK_WEDDING,8268.2,1132743.4,0,INR,False
DEL-MAA,2025-12-24,DEL,MAA,2015,11812.37,INR,145,0.78,1712793.65,0,0,18000.0,PEAK_WEDDING,11812.37,1712793.65,0,INR,True
BLR-IXB,2025-12-24,BLR,IXB,434,5564.14,INR,175,0.94,973724.5,0,0,,PEAK_WEDDING,5564.14,973724.5,0,INR,False
MAA-ATQ,2025-12-24,MAA,ATQ,1347,10475.26,INR,139,0.75,1456061.14,0,0,,PEAK_WEDDING,10475.26,1456061.14,0,INR,False
DEL-COK,2025-12-24,DEL,COK,2235,13761.62,INR,152,0.82,2091766.24,0,0,18000.0,PEAK_WEDDING,13761.62,2091766.24,0,INR,True
DEL-GAU,2025-12-24,DEL,GAU,2102,13256.33,INR,177,0.95,2346370.41,0,0,18000.0,PEAK_WEDDING,13256.33,2346370.41,0,INR,True
LKO-BLR,2025-12-24,LKO,BLR,2447,15431.89,INR,173,0.93,2669716.97,0,0,18000.0,PEAK_WEDDING,15431.89,2669716.97,0,INR,True
GAU-MAA,2025-12-24,GAU,MAA,1202,10106.69,INR,120,0.65,1212802.8,0,0,,PEAK_WEDDING,10106.69,1212802.8,0,INR,False
IXC-COK,2025-12-24,IXC,COK,330,5413.73,INR,172,0.92,931161.56,0,0,,PEAK_WEDDING,5413.73,931161.56,0,INR,False
LKO-PAT,2025-12-24,LKO,PAT,791,8548.36,INR,163,0.88,1393382.68,0,0,,PEAK_WEDDING,8548.36,1393382.68,0,INR,False
CCU-IXC,2025-12-24,CCU,IXC,1649,13159.61,INR,175,0.94,2302931.75,0,0,18000.0,PEAK_WEDDING,13159.61,2302931.75,0,INR,True
IXB-BLR,2025-12-24,IXB,BLR,2781,15171.92,INR,120,0.65,1820630.4,0,0,18000.0,PEAK_WEDDING,15171.92,1820630.4,0,INR,True
SXR-BLR,2025-12-24,SXR,BLR,1949,157.68,USD,143,0.77,22548.24,0,0,18000.0,PEAK_WEDDING,13087.44,1871503.9200000002,0,INR,True
GOI-GAU,2025-12-24,GOI,GAU,333,4931.08,INR,184,0.99,907318.72,0,0,,PEAK_WEDDING,4931.08,907318.72,0,INR,False
LKO-IXB,2025-12-24,LKO,IXB,588,6312.93,INR,122,0.66,770177.46,0,0,,PEAK_WEDDING,6312.93,770177.46,0,INR,False
BLR-ATQ,2025-12-24,BLR,ATQ,466,69.4,USD,152,0.82,10548.8,0,0,,PEAK_WEDDING,5760.200000000001,875550.3999999999,0,INR,False
IXB-GOI,2025-12-24,IXB,GOI,1619,11871.65,INR,80,0.43,949732.0,0,0,18000.0,PEAK_WEDDING,11871.65,949732.0,0,INR,True
SXR-JAI,2025-12-24,SXR,JAI,2227,15179.11,INR,183,0.98,2777777.13,0,0,18000.0,PEAK_WEDDING,15179.11,2777777.13,0,INR,True
GOI-DEL,2025-12-24,GOI,DEL,1503,131.13,USD,148,0.8,19407.24,0,0,18000.0,PEAK_WEDDING,10883.789999999999,1610800.9200000002,0,INR,True
LKO-IXC,2025-12-24,LKO,IXC,1043,9281.2,INR,170,0.91,1577804.0,0,0,,PEAK_WEDDING,9281.2,1577804.0,0,INR,False
CCU-PAT,2025-12-24,CCU,PAT,2343,15106.6,INR,129,0.69,1948751.4,0,0,18000.0,PEAK_WEDDING,15106.6,1948751.4,0,INR,True
VNS-PNQ,2025-12-24,VNS,PNQ,2761,16963.99,INR,111,0.6,1883002.89,0,0,18000.0,PEAK_WEDDING,16963.99,1883002.89,0,INR,True
CCU-MAA,2025-12-24,CCU,MAA,1287,10644.94,INR,94,0.51,1000624.36,0,0,,PEAK_WEDDING,10644.94,1000624.36,0,INR,False
CCU-ATQ,2025-12-24,CCU,ATQ,1343,9483.21,INR,171,0.92,1621628.91,0,0,,PEAK_WEDDING,9483.21,1621628.91,0,INR,False
PAT-JAI,2025-12-24,PAT,JAI,2500,16266.94,INR,130,0.7,2114702.2,0,0,18000.0,PEAK_WEDDING,16266.94,2114702.2,0,INR,True
CCU-SXR,2025-12-24,CCU,SXR,1113,7973.32,INR,126,0.68,1004638.32,0,0,,PEAK_WEDDING,7973.32,1004638.32,0,INR,False
COK-BHO,2025-12-24,COK,BHO,372,4684.01,INR,102,0.55,477769.02,0,0,,PEAK_WEDDING,4684.01,477769.02,0,INR,False
MAA-IXB,2025-12-24,MAA,IXB,569,6513.37,INR,167,0.9,1087732.79,0,0,,PEAK_WEDDING,6513.37,1087732.79,0,INR,False
BLR-BHO,2025-12-24,BLR,BHO,1812,12119.78,INR,100,0.54,1211978.0,0,0,18000.0,PEAK_WEDDING,12119.78,1211978.0,0,INR,True
BHO-JAI,2025-12-24,BHO,JAI,2648,17655.52,INR,115,0.62,2030384.8,0,0,18000.0,PEAK_WEDDING,17655.52,2030384.8,0,INR,True
VNS-PAT,2025-12-24,VNS,PAT,1827,13703.17,INR,138,0.74,1891037.46,0,0,18000.0,PEAK_WEDDING,13703.17,1891037.46,0,INR,True
LKO-ATQ,2025-12-24,LKO,ATQ,570,5791.43,INR,146,0.78,845548.78,0,0,,PEAK_WEDDING,5791.43,845548.78,0,INR,False
ATQ-VNS,2025-12-24,ATQ,VNS,2643,18962.65,INR,147,0.79,2787509.55,0,0,18000.0,PEAK_WEDDING,18962.65,2787509.55,0,INR,True
IXC-PNQ,2025-12-24,IXC,PNQ,2636,16634.92,INR,169,0.91,2811301.48,0,0,18000.0,PEAK_WEDDING,16634.92,2811301.48,0,INR,True
ATQ-IXC,2025-12-24,ATQ,IXC,2172,15994.46,INR,130,0.7,2079279.8,0,0,18000.0,PEAK_WEDDING,15994.46,2079279.8,0,INR,True
IXC-ATQ,2025-12-24,IXC,ATQ,1697,11317.52,INR,95,0.51,1075164.4,0,0,18000.0,PEAK_WEDDING,11317.52,1075164.4,0,INR,True
DEL-BLR,2025-12-24,DEL,BLR,2241,16599.67,INR,88,0.47,1460770.96,0,0,18000.0,PEAK_WEDDING,16599.67,1460770.96,0,INR,True
MAA-JAI,2025-12-24,MAA,JAI,2422,14776.69,INR,90,0.48,1329902.1,0,0,18000.0,PEAK_WEDDING,14776.69,1329902.1,0,INR,True
JAI-COK,2025-12-24,JAI,COK,1063,9448.24,INR,101,0.54,954272.24,0,0,,PEAK_WEDDING,9448.24,954272.24,0,INR,False
IXC-VNS,2025-12-24,IXC,VNS,1580,11080.98,INR,177,0.95,1961333.46,0,0,18000.0,PEAK_WEDDING,11080.98,1961333.46,0,INR,True
IXC-PAT,2025-12-24,IXC,PAT,1099,8462.38,INR,90,0.48,761614.2,0,0,,PEAK_WEDDING,8462.38,761614.2,0,INR,False
MAA-BLR,2025-12-24,MAA,BLR,495,6086.01,INR,151,0.81,918987.51,0,0,,PEAK_WEDDING,6086.01,918987.51,0,INR,False
BHO-IXB,2025-12-24,BHO,IXB,2680,18988.26,INR,102,0.55,1936802.52,0,0,18000.0,PEAK_WEDDING,18988.26,1936802.52,0,INR,True
MAA-SXR,2025-12-24,MAA,SXR,1284,11056.31,INR,137,0.74,1514714.47,0,0,,PEAK_WEDDING,11056.31,1514714.47,0,INR,False
LKO-DEL,2025-12-24,LKO,DEL,907,95.65,USD,116,0.62,11095.4,0,0,,PEAK_WEDDING,7938.950000000001,920918.2,0,INR,False
PNQ-LKO,2025-12-24,PNQ,LKO,1482,12328.45,INR,179,0.96,2206792.55,0,0,,PEAK_WEDDING,12328.45,2206792.55,0,INR,False
DEL-SXR,2025-12-24,DEL,SXR,2763,17156.25,INR,170,0.91,2916562.5,0,0,18000.0,PEAK_WEDDING,17156.25,2916562.5,0,INR,True
COK-LKO,2025-12-24,COK,LKO,489,6340.22,INR,123,0.66,779847.06,0,0,,PEAK_WEDDING,6340.22,779847.06,0,INR,False
SXR-VNS,2025-12-24,SXR,VNS,1017,8877.2,INR,83,0.45,736807.6,0,0,,PEAK_WEDDING,8877.2,736807.6,0,INR,False
VNS-CCU,2025-12-24,VNS,CCU,1094,9305.47,INR,180,0.97,1674984.6,0,0,,PEAK_WEDDING,9305.47,1674984.6,0,INR,False
AMD-LKO,2025-12-24,AMD,LKO,841,6597.22,INR,87,0.47,573958.14,0,0,,PEAK_WEDDING,6597.22,573958.14,0,INR,False
PNQ-VNS,2025-12-24,PNQ,VNS,577,5680.45,INR,129,0.69,732778.05,0,0,,PEAK_WEDDING,5680.45,732778.05,0,INR,False
VNS-BOM,2025-12-24,VNS,BOM,479,5252.31,INR,126,0.68,661791.06,0,0,,PEAK_WEDDING,5252.31,661791.06,0,INR,False
IXB-COK,2025-12-24,IXB,COK,1668,11749.45,INR,183,0.98,2150149.35,0,0,18000.0,PEAK_WEDDING,11749.45,2150149.35,0,INR,True
COK-PAT,2025-12-24,COK,PAT,1841,14438.1,INR,80,0.43,1155048.0,0,0,18000.0,PEAK_WEDDING,14438.1,1155048.0,0,INR,True
SXR-AMD,2025-12-24,SXR,AMD,1196,8791.38,INR,182,0.98,1600031.16,0,0,,PEAK_WEDDING,8791.38,1600031.16,0,INR,False
BOM-MAA,2025-12-24,BOM,MAA,2522,16371.08,INR,175,0.94,2864939.0,0,0,18000.0,PEAK_WEDDING,16371.08,2864939.0,0,INR,True
PNQ-BHO,2025-12-24,PNQ,BHO,2279,13269.44,INR,110,0.59,1459638.4,0,0,18000.0,PEAK_WEDDING,13269.44,1459638.4,0,INR,True
HYD-DEL,2025-12-24,HYD,DEL,1833,14515.59,INR,100,0.54,1451559.0,0,0,18000.0,PEAK_WEDDING,14515.59,1451559.0,0,INR,True
COK-BLR,2025-12-24,COK,BLR,2437,14863.09,INR,122,0.66,1813296.98,0,0,18000.0,PEAK_WEDDING,14863.09,1813296.98,0,INR,True
PAT-BOM,2025-12-24,PAT,BOM,1655,11448.6,INR,100,0.54,1144860.0,0,0,18000.0,PEAK_WEDDING,11448.6,1144860.0,0,INR,True
HYD-PAT,2025-12-24,HYD,PAT,1147,9336.45,INR,94,0.51,877626.3,0,0,,PEAK_WEDDING,9336.45,877626.3,0,INR,False
SXR-LKO,2025-12-24,SXR,LKO,2072,11854.34,INR,145,0.78,1718879.3,0,0,18000.0,PEAK_WEDDING,11854.34,1718879.3,0,INR,True
GOI-HYD,2025-12-24,GOI,HYD,1263,9495.08,INR,140,0.75,1329311.2,0,0,,PEAK_WEDDING,9495.08,1329311.2,0,INR,False
BHO-AMD,2025-12-24,BHO,AMD,1054,9328.32,INR,143,0.77,1333949.76,0,0,,PEAK_WEDDING,9328.32,1333949.76,0,INR,False
BLR-COK,2025-12-24,BLR,COK,2112,15432.38,INR,113,0.61,1743858.94,0,0,18000.0,PEAK_WEDDING,15432.38,1743858.94,0,INR,True
JAI-GOI,2025-12-24,JAI,GOI,1997,14414.1,INR,83,0.45,1196370.3,0,0,18000.0,PEAK_WEDDING,14414.1,1196370.3,0,INR,True
IXB-CCU,2025-12-24,IXB,CCU,1235,8451.06,INR,92,0.49,777497.52,0,0,,PEAK_WEDDING,8451.06,777497.52,0,INR,False
AMD-MAA,2025-12-24,AMD,MAA,1892,13086.72,INR,144,0.77,1884487.68,0,0,18000.0,PEAK_WEDDING,13086.72,1884487.68,0,INR,True
DEL-CCU,2025-12-24,DEL,CCU,778,7296.92,INR,117,0.63,853739.64,0,0,,PEAK_WEDDING,7296.92,853739.64,0,INR,False
HYD-GAU,2025-12-24,HYD,GAU,1646,11316.87,INR,152,0.82,1720164.24,0,0,18000.0,PEAK_WEDDING,11316.87,1720164.24,0,INR,True
GOI-BLR,2025-12-24,GOI,BLR,2377,14933.47,INR,117,0.63,1747215.99,0,0,18000.0,PEAK_WEDDING,14933.47,1747215.99,0,INR,True
AMD-GOI,2025-12-24,AMD,GOI,1697,12137.21,INR,83,0.45,1007388.43,0,0,18000.0,PEAK_WEDDING,12137.21,1007388.43,0,INR,True
IXB-BOM,2025-12-24,IXB,BOM,2141,15966.15,INR,104,0.56,1660479.6,0,0,18000.0,PEAK_WEDDING,15966.15,1660479.6,0,INR,True
HYD-VNS,2025-12-24,HYD,VNS,1707,10304.59,INR,131,0.7,1349901.29,0,0,18000.0,PEAK_WEDDING,10304.59,1349901.29,0,INR,True
PAT-LKO,2025-12-24,PAT,LKO,2167,13341.16,INR,135,0.73,1801056.6,0,0,18000.0,PEAK_WEDDING,13341.16,1801056.6,0,INR,True
ATQ-PAT,2025-12-24,ATQ,PAT,1641,12287.73,INR,164,0.88,2015187.72,0,0,18000.0,PEAK_WEDDING,12287.73,2015187.72,0,INR,True
AMD-JAI,2025-12-24,AMD,JAI,953,8651.84,INR,166,0.89,1436205.44,0,0,,PEAK_WEDDING,8651.84,1436205.44,0,INR,False
DEL-VNS,2025-12-24,DEL,VNS,1797,13552.2,INR,89,0.48,1206145.8,0,0,18000.0,PEAK_WEDDING,13552.2,1206145.8,0,INR,True
DEL-LKO,2025-12-24,DEL,LKO,1310,9619.2,INR,82,0.44,788774.4,0,0,,PEAK_WEDDING,9619.2,788774.4,0,INR,False
BLR-PNQ,2025-12-24,BLR,PNQ,2757,18579.81,INR,84,0.45,1560704.04,0,0,18000.0,PEAK_WEDDING,18579.81,1560704.04,0,INR,True
CCU-JAI,2025-12-24,CCU,JAI,2021,15132.5,INR,81,0.44,1225732.5,0,0,18000.0,PEAK_WEDDING,15132.5,1225732.5,0,INR,True
ATQ-BHO,2025-12-24,ATQ,BHO,354,5928.82,INR,86,0.46,509878.52,0,0,,PEAK_WEDDING,5928.82,509878.52,0,INR,False
VNS-SXR,2025-12-24,VNS,SXR,2090,14326.86,INR,84,0.45,1203456.24,0,0,18000.0,PEAK_WEDDING,14326.86,1203456.24,0,INR,True
SXR-MAA,2025-12-24,SXR,MAA,2255,15636.07,INR,149,0.8,2329774.43,0,0,18000.0,PEAK_WEDDING,15636.07,2329774.43,0,INR,True
VNS-JAI,2025-12-24,VNS,JAI,979,99.94,USD,144,0.77,14391.36,0,0,,PEAK_WEDDING,8295.02,1194482.8800000001,0,INR,False
BHO-CCU,2025-12-24,BHO,CCU,2382,183.45,USD,169,0.91,31003.05,0,0,18000.0,PEAK_WEDDING,15226.349999999999,2573253.15,0,INR,True
BOM-SXR,2025-12-24,BOM,SXR,553,5411.13,INR,143,0.77,773791.59,0,0,,PEAK_WEDDING,5411.13,773791.59,0,INR,False
GOI-SXR,2025-12-24,GOI,SXR,1907,11310.99,INR,96,0.52,1085855.04,0,0,18000.0,PEAK_WEDDING,11310.99,1085855.04,0,INR,True
IXB-SXR,2025-12-24,IXB,SXR,1186,10713.61,INR,102,0.55,1092788.22,0,0,,PEAK_WEDDING,10713.61,1092788.22,0,INR,False
JAI-HYD,2025-12-24,JAI,HYD,420,6015.4,INR,108,0.58,649663.2,0,0,,PEAK_WEDDING,6015.4,649663.2,0,INR,False
GAU-PNQ,2025-12-24,GAU,PNQ,1686,13247.2,INR,140,0.75,1854608.0,0,0,18000.0,PEAK_WEDDING,13247.2,1854608.0,0,INR,True
IXB-PNQ,2025-12-24,IXB,PNQ,1869,14419.63,INR,117,0.63,1687096.71,0,0,18000.0,PEAK_WEDDING,14419.63,1687096.71,0,INR,True
AMD-BLR,2025-12-24,AMD,BLR,1285,9302.3,INR,108,0.58,1004648.4,0,0,,PEAK_WEDDING,9302.3,1004648.4,0,INR,False
LKO-CCU,2025-12-24,LKO,CCU,2344,12964.43,INR,82,0.44,1063083.26,0,0,18000.0,PEAK_WEDDING,12964.43,1063083.26,0,INR,True
GOI-PNQ,2025-12-24,GOI,PNQ,856,7427.01,INR,154,0.83,1143759.54,0,0,,PEAK_WEDDING,7427.01,1143759.54,0,INR,False
BHO-LKO,2025-12-24,BHO,LKO,1990,12785.99,INR,145,0.78,1853968.55,0,0,18000.0,PEAK_WEDDING,12785.99,1853968.55,0,INR,True
ATQ-SXR,2025-12-24,ATQ,SXR,644,6763.61,INR,168,0.9,1136286.48,0,0,,PEAK_WEDDING,6763.61,1136286.48,0,INR,False
LKO-AMD,2025-12-24,LKO,AMD,911,8278.82,INR,125,0.67,1034852.5,0,0,,PEAK_WEDDING,8278.82,1034852.5,0,INR,False
BOM-VNS,2025-12-24,BOM,VNS,992,9029.54,INR,159,0.85,1435696.86,0,0,,PEAK_WEDDING,9029.54,1435696.86,0,INR,False
GOI-PAT,2025-12-24,GOI,PAT,1095,7953.5,INR,112,0.6,890792.0,0,0,,PEAK_WEDDING,7953.5,890792.0,0,INR,False
