staff_code,week_number,year,fdtl_phase,night_landings,night_landing_limit,actual_rest_hrs,required_rest_hrs,compliant,reported_by,verified
SC13570,47,2025,Phase_II,2,2,63.7,48,YES,Manual Entry,True
SC13570,48,2025,Phase_II,8,2,41.1,48,NO,HR System,True
SC13570,49,2025,Phase_II,2,2,65.3,48,YES,HR System,True
SC13570,50,2025,Phase_II,8,2,46.2,48,NO,Ops Control,False
SC13571,44,2025,Phase_I,5,6,63.5,36,YES,Manual Entry,False
SC13571,45,2025,Phase_II,1,2,51.6,48,YES,Manual Entry,
SC13571,46,2025,Phase_II,3,2,67.2,48,NO,HR System,True
SC13571,47,2025,Phase_II,4,2,29.2,48,NO,Manual Entry,
SC13571,48,2025,Phase_II,8,2,33.7,48,NO,Manual Entry,True
SC13571,49,2025,Phase_II,4,2,31.0,48,YES,HR System,
SC13571,50,2025,Phase_II,6,2,51.5,48,NO,Ops Control,True
SC13572,44,2025,Phase_I,7,6,50.9,36,NO,Ops Control,
SC13572,45,2025,Phase_II,8,2,32.4,48,NO,Manual Entry,False
SC13572,46,2025,Phase_II,0,2,28.9,48,NO,Ops Control,False
SC13572,47,2025,Phase_II,7,2,29.4,48,NO,Ops Control,False
SC13572,48,2025,Phase_II,3,2,49.7,48,NO,HR System,
SC13572,49,2025,Phase_II,7,2,56.7,48,NO,HR System,True
SC13572,50,2025,Phase_II,8,2,40.9,48,NO,HR System,False
SC13573,44,2025,Phase_I,1,6,51.6,36,YES,HR System,False
SC13573,45,2025,Phase_II,3,2,32.1,48,NO,Manual Entry,
SC13573,46,2025,Phase_II,1,2,65.3,48,YES,Manual Entry,
SC13573,47,2025,Phase_II,0,2,30.4,48,NO,Ops Control,True
SC13573,48,2025,Phase_II,3,2,71.7,48,NO,Manual Entry,True
SC13573,49,2025,Phase_II,1,2,32.9,48,NO,HR System,False
SC13573,50,2025,Phase_II,1,2,58.6,48,YES,HR System,
SC13574,44,2025,Phase_I,6,6,31.4,36,NO,Manual Entry,False
SC13574,45,2025,Phase_II,3,2,67.2,48,NO,Ops Control,True
SC13574,46,2025,Phase_II,6,2,63.4,48,NO,Ops Control,True
SC13574,47,2025,Phase_II,5,2,32.0,48,NO,HR System,False
SC13574,48,2025,Phase_II,8,2,54.4,48,NO,Manual Entry,False
SC13574,49,2025,Phase_II,4,2,42.6,48,NO,HR System,True
SC13574,50,2025,Phase_II,1,2,46.8,48,NO,Ops Control,True
SC13575,44,2025,Phase_I,0,6,30.4,36,NO,Manual Entry,
SC13575,45,2025,Phase_II,6,2,53.1,48,NO,HR System,False
SC13575,46,2025,Phase_II,8,2,34.3,48,NO,Manual Entry,
SC13575,47,2025,Phase_II,1,2,55.4,48,YES,Manual Entry,True
SC13575,48,2025,Phase_II,5,2,36.5,48,NO,HR System,
SC13575,49,2025,Phase_II,7,2,33.1,48,NO,Ops Control,
SC13575,50,2025,Phase_II,0,2,35.5,48,NO,HR System,True
SC13576,44,2025,Phase_I,1,6,30.3,36,NO,HR System,
SC13576,45,2025,Phase_II,2,2,62.4,48,YES,Manual Entry,True
SC13576,46,2025,Phase_II,0,2,45.2,48,NO,HR System,
SC13576,47,2025,Phase_II,1,2,58.5,48,YES,Manual Entry,True
SC13576,48,2025,Phase_II,4,2,67.3,48,NO,HR System,True
SC13576,49,2025,Phase_II,4,2,34.1,48,NO,Ops Control,True
SC13576,50,2025,Phase_II,0,2,68.7,48,YES,HR System,True
SC13577,44,2025,Phase_I,4,6,45.7,36,YES,Ops Control,False
SC13577,45,2025,Phase_II,0,2,47.4,48,NO,HR System,
SC13577,46,2025,Phase_II,1,2,35.9,48,NO,HR System,
SC13577,47,2025,Phase_II,0,2,36.5,48,YES,Ops Control,True
SC13577,48,2025,Phase_II,0,2,47.5,48,NO,HR System,
SC13577,49,2025,Phase_II,8,2,68.3,48,NO,Manual Entry,
SC13577,50,2025,Phase_II,8,2,68.8,48,NO,Manual Entry,
SC13578,44,2025,Phase_I,3,6,51.3,36,YES,HR System,True
SC13578,45,2025,Phase_II,8,2,64.7,48,NO,Manual Entry,False
SC13578,46,2025,Phase_II,5,2,41.7,48,NO,Ops Control,
SC13578,47,2025,Phase_II,1,2,71.8,48,YES,Manual Entry,False
SC13578,48,2025,Phase_II,1,2,51.3,48,YES,Ops Control,
SC13578,49,2025,Phase_II,7,2,45.5,48,NO,Manual Entry,False
SC13578,50,2025,Phase_II,4,2,44.0,48,NO,HR System,
SC13579,44,2025,Phase_I,4,6,58.7,36,YES,Manual Entry,
SC13579,45,2025,Phase_II,5,2,59.9,48,NO,Ops Control,True
SC13579,46,2025,Phase_II,1,2,70.3,48,YES,HR System,
SC13579,47,2025,Phase_II,6,2,57.2,48,NO,Manual Entry,False
SC13579,48,2025,Phase_II,4,2,42.4,48,NO,Ops Control,True
SC13579,49,2025,Phase_II,5,2,59.8,48,NO,Ops Control,
SC13579,50,2025,Phase_II,2,2,37.5,48,NO,Manual Entry,
SC13580,44,2025,Phase_I,2,6,50.3,36,YES,Manual Entry,False
SC13580,45,2025,Phase_II,3,2,68.4,48,NO,Ops Control,True
SC13580,46,2025,Phase_II,1,2,37.9,48,NO,Manual Entry,
SC13580,47,2025,Phase_II,5,2,57.4,48,NO,Ops Control,True
SC13580,48,2025,Phase_II,6,2,41.4,48,NO,Ops Control,
SC13580,49,2025,Phase_II,5,2,33.3,48,NO,Ops Control,True
SC13580,50,2025,Phase_II,6,2,32.6,48,NO,Manual Entry,False
SC13581,44,2025,Phase_I,1,6,67.1,36,YES,Manual Entry,True
SC13581,45,2025,Phase_II,3,2,43.3,48,NO,HR System,
SC13581,46,2025,Phase_II,8,2,37.5,48,NO,HR System,False
SC13581,47,2025,Phase_II,0,2,68.6,48,YES,HR System,True
SC13581,48,2025,Phase_II,8,2,44.8,48,NO,Ops Control,False
SC13581,49,2025,Phase_II,4,2,65.6,48,NO,HR System,
SC13581,50,2025,Phase_II,1,2,51.0,48,YES,Ops Control,True
SC13582,44,2025,Phase_I,2,6,57.3,36,YES,Ops Control,
SC13582,45,2025,Phase_II,0,2,62.0,48,YES,Manual Entry,
SC13582,46,2025,Phase_II,6,2,50.4,48,NO,Manual Entry,True
SC13582,47,2025,Phase_II,8,2,43.8,48,NO,Manual Entry,True
SC13582,48,2025,Phase_II,3,2,50.3,48,NO,Manual Entry,True
SC13582,49,2025,Phase_II,4,2,69.8,48,NO,HR System,False
SC13582,50,2025,Phase_II,3,2,65.9,48,NO,Ops Control,
SC13583,44,2025,Phase_I,4,6,35.2,36,NO,HR System,
SC13583,45,2025,Phase_II,1,2,70.7,48,YES,Ops Control,True
SC13583,46,2025,Phase_II,6,2,55.2,48,NO,Manual Entry,True
SC13583,47,2025,Phase_II,1,2,39.3,48,NO,Ops Control,False
SC13583,48,2025,Phase_II,6,2,28.9,48,NO,Manual Entry,False
SC13583,49,2025,Phase_II,1,2,28.1,48,NO,Manual Entry,False
SC13583,50,2025,Phase_II,6,2,56.4,48,NO,Ops Control,
SC13584,44,2025,Phase_I,7,6,70.0,36,NO,Manual Entry,True
SC13584,45,2025,Phase_II,5,2,37.5,48,NO,Manual Entry,
SC13584,46,2025,Phase_II,7,2,44.5,48,NO,Ops Control,False
SC13584,47,2025,Phase_II,4,2,57.4,48,NO,Ops Control,False
SC13584,48,2025,Phase_II,1,2,51.3,48,YES,HR System,True
SC13584,49,2025,Phase_II,6,2,51.8,48,NO,Ops Control,False
SC13584,50,2025,Phase_II,3,2,62.4,48,NO,Ops Control,False
SC13585,44,2025,Phase_I,7,6,49.9,36,NO,Ops Control,
SC13585,45,2025,Phase_II,7,2,35.9,48,NO,Manual Entry,
SC13585,46,2025,Phase_II,1,2,61.4,48,YES,Manual Entry,
SC13585,47,2025,Phase_II,5,2,44.8,48,NO,Manual Entry,
SC13585,48,2025,Phase_II,0,2,49.0,48,YES,HR System,True
SC13585,49,2025,Phase_II,0,2,33.6,48,NO,HR System,
SC13585,50,2025,Phase_II,7,2,36.3,48,NO,Manual Entry,True
SC13586,44,2025,Phase_I,6,6,32.5,36,NO,Manual Entry,False
SC13586,45,2025,Phase_II,5,2,46.1,48,NO,Manual Entry,False
SC13586,46,2025,Phase_II,2,2,52.4,48,YES,Manual Entry,True
SC13586,47,2025,Phase_II,1,2,48.4,48,YES,Manual Entry,
SC13586,48,2025,Phase_II,4,2,70.2,48,NO,Ops Control,True
SC13586,49,2025,Phase_II,8,2,37.2,48,NO,Manual Entry,
SC13586,50,2025,Phase_II,7,2,47.9,48,NO,Manual Entry,True
SC13587,44,2025,Phase_I,8,6,46.3,36,NO,Ops Control,False
SC13587,45,2025,Phase_II,0,2,61.2,48,YES,HR System,True
SC13587,46,2025,Phase_II,8,2,52.0,48,NO,Manual Entry,False
SC13587,47,2025,Phase_II,8,2,38.6,48,NO,HR System,True
SC13587,48,2025,Phase_II,8,2,70.0,48,NO,Ops Control,True
SC13587,49,2025,Phase_II,0,2,53.9,48,YES,Ops Control,
SC13587,50,2025,Phase_II,2,2,66.7,48,YES,Ops Control,True
SC13588,44,2025,Phase_I,0,6,52.8,36,YES,Ops Control,
SC13588,45,2025,Phase_II,2,2,32.0,48,NO,Manual Entry,
SC13588,46,2025,Phase_II,6,2,68.9,48,NO,HR System,
SC13588,47,2025,Phase_II,3,2,59.4,48,NO,Manual Entry,True
SC13588,48,2025,Phase_II,5,2,67.7,48,NO,Ops Control,
SC13588,49,2025,Phase_II,3,2,56.1,48,NO,HR System,False
SC13588,50,2025,Phase_II,2,2,49.1,48,YES,HR System,
SC13589,44,2025,Phase_I,4,6,71.1,36,YES,HR System,True
SC13589,45,2025,Phase_II,5,2,69.6,48,NO,Manual Entry,
SC13589,46,2025,Phase_II,8,2,29.5,48,NO,Ops Control,
SC13589,47,2025,Phase_II,7,2,31.8,48,NO,HR System,False
SC13589,48,2025,Phase_II,8,2,58.4,48,NO,HR System,True
SC13589,49,2025,Phase_II,1,2,44.3,48,NO,Manual Entry,False
SC13589,50,2025,Phase_II,0,2,44.0,48,NO,HR System,True
SC13590,44,2025,Phase_I,0,6,51.3,36,YES,Ops Control,True
SC13590,45,2025,Phase_II,3,2,70.5,48,NO,Manual Entry,
SC13590,46,2025,Phase_II,4,2,56.5,48,NO,HR System,False
SC13590,47,2025,Phase_II,1,2,49.0,48,YES,HR System,True
SC13590,48,2025,Phase_II,4,2,57.6,48,NO,Ops Control,False
SC13590,49,2025,Phase_II,2,2,67.5,48,YES,Ops Control,
SC13590,50,2025,Phase_II,2,2,58.1,48,YES,HR System,False
SC13591,44,2025,Phase_I,0,6,69.7,36,YES,HR System,False
SC13591,45,2025,Phase_II,2,2,67.7,48,YES,HR System,False
SC13591,46,2025,Phase_II,3,2,29.5,48,NO,HR System,
SC13591,47,2025,Phase_II,0,2,65.3,48,YES,HR System,False
SC13591,48,2025,Phase_II,6,2,71.0,48,NO,Manual Entry,True
SC13591,49,2025,Phase_II,7,2,57.5,48,NO,Manual Entry,True
SC13591,50,2025,Phase_II,1,2,35.4,48,NO,Ops Control,False
SC13592,44,2025,Phase_I,4,6,69.6,36,YES,Ops Control,True
SC13592,45,2025,Phase_II,3,2,48.7,48,NO,Manual Entry,False
SC13592,46,2025,Phase_II,4,2,37.3,48,NO,Ops Control,True
SC13592,47,2025,Phase_II,4,2,39.3,48,NO,Ops Control,
SC13592,48,2025,Phase_II,8,2,64.7,48,NO,HR System,False
SC13592,49,2025,Phase_II,1,2,49.0,48,YES,Manual Entry,
SC13592,50,2025,Phase_II,5,2,51.8,48,YES,Ops Control,
SC13593,44,2025,Phase_I,8,6,37.6,36,NO,Ops Control,
SC13593,45,2025,Phase_II,4,2,62.2,48,NO,HR System,False
SC13593,46,2025,Phase_II,3,2,33.8,48,NO,HR System,True
SC13593,47,2025,Phase_II,7,2,67.9,48,NO,HR System,True
SC13593,48,2025,Phase_II,0,2,38.8,48,NO,Ops Control,True
SC13593,49,2025,Phase_II,6,2,44.3,48,NO,Manual Entry,
SC13593,50,2025,Phase_II,1,2,54.0,48,YES,Manual Entry,True
SC13594,44,2025,Phase_I,1,6,29.1,36,YES,Ops Control,True
SC13594,45,2025,Phase_II,1,2,64.1,48,YES,HR System,
SC13594,46,2025,Phase_II,2,2,47.8,48,NO,HR System,True
SC13594,47,2025,Phase_II,2,2,54.8,48,YES,Manual Entry,True
SC13594,48,2025,Phase_II,7,2,56.7,48,NO,Manual Entry,
SC13594,49,2025,Phase_II,1,2,35.1,48,NO,Manual Entry,True
SC13594,50,2025,Phase_II,5,2,29.6,48,NO,Ops Control,True
SC13595,44,2025,Phase_I,3,6,57.3,36,YES,Manual Entry,False
SC13595,45,2025,Phase_II,7,2,55.1,48,NO,Ops Control,True
SC13595,46,2025,Phase_II,1,2,56.2,48,YES,HR System,
SC13595,47,2025,Phase_II,1,2,41.5,48,NO,Ops Control,
SC13595,48,2025,Phase_II,2,2,69.6,48,YES,HR System,
SC13595,49,2025,Phase_II,8,2,60.1,48,NO,Manual Entry,True
SC13595,50,2025,Phase_II,2,2,45.0,48,NO,HR System,False
SC13596,44,2025,Phase_I,7,6,49.9,36,NO,HR System,False
SC13596,45,2025,Phase_II,2,2,59.8,48,YES,Ops Control,
SC13596,46,2025,Phase_II,6,2,54.0,48,NO,Manual Entry,
SC13596,47,2025,Phase_II,6,2,54.1,48,NO,Manual Entry,False
SC13596,48,2025,Phase_II,5,2,52.4,48,NO,Manual Entry,True
SC13596,49,2025,Phase_II,1,2,40.8,48,NO,HR System,
SC13596,50,2025,Phase_II,6,2,37.4,48,NO,Manual Entry,True
SC13597,44,2025,Phase_I,7,6,47.7,36,NO,HR System,True
SC13597,45,2025,Phase_II,0,2,70.9,48,YES,HR System,
SC13597,46,2025,Phase_II,7,2,51.0,48,NO,Ops Control,True
SC13597,47,2025,Phase_II,1,2,69.6,48,YES,Manual Entry,False
SC13597,48,2025,Phase_II,5,2,54.4,48,NO,Ops Control,
SC13597,49,2025,Phase_II,1,2,43.4,48,YES,Ops Control,
SC13597,50,2025,Phase_II,4,2,45.4,48,NO,Ops Control,False
SC13598,44,2025,Phase_I,6,6,60.6,36,YES,HR System,
SC13598,45,2025,Phase_II,0,2,48.5,48,YES,Ops Control,False
SC13598,46,2025,Phase_II,3,2,62.4,48,NO,HR System,False
SC13598,47,2025,Phase_II,1,2,32.5,48,NO,Ops Control,True
SC13598,48,2025,Phase_II,1,2,62.6,48,YES,HR System,True
SC13598,49,2025,Phase_II,7,2,37.6,48,NO,HR System,True
SC13598,50,2025,Phase_II,6,2,69.7,48,NO,Ops Control,
SC13599,44,2025,Phase_I,0,6,56.9,36,YES,HR System,False
SC13599,45,2025,Phase_II,5,2,39.8,48,NO,Manual Entry,False
SC13599,46,2025,Phase_II,6,2,68.3,48,NO,Ops Control,
SC13599,47,2025,Phase_II,8,2,38.6,48,NO,HR System,False
SC13599,48,2025,Phase_II,6,2,36.4,48,NO,Manual Entry,
SC13599,49,2025,Phase_II,1,2,54.0,48,YES,HR System,True
SC13599,50,2025,Phase_II,3,2,68.9,48,NO,HR System,False
SC13600,44,2025,Phase_I,0,6,42.4,36,YES,Ops Control,True
SC13600,45,2025,Phase_II,5,2,71.9,48,NO,Ops Control,True
SC13600,46,2025,Phase_II,1,2,37.8,48,NO,Ops Control,False
SC13600,47,2025,Phase_II,1,2,34.3,48,NO,Manual Entry,True
SC13600,48,2025,Phase_II,3,2,67.1,48,NO,HR System,False
SC13600,49,2025,Phase_II,6,2,61.1,48,NO,Ops Control,False
SC13600,50,2025,Phase_II,3,2,50.5,48,NO,Manual Entry,
SC13601,44,2025,Phase_I,7,6,30.4,36,NO,Manual Entry,False
SC13601,45,2025,Phase_II,2,2,51.5,48,YES,HR System,False
SC13601,46,2025,Phase_II,0,2,41.6,48,NO,Manual Entry,
SC13601,47,2025,Phase_II,2,2,63.6,48,YES,HR System,False
SC13601,48,2025,Phase_II,7,2,59.9,48,NO,Ops Control,True
SC13601,49,2025,Phase_II,6,2,29.1,48,NO,Ops Control,
SC13601,50,2025,Phase_II,5,2,36.1,48,NO,Ops Control,True
SC13602,44,2025,Phase_I,8,6,36.4,36,NO,HR System,False
SC13602,45,2025,Phase_II,7,2,50.7,48,NO,Manual Entry,True
SC13602,46,2025,Phase_II,5,2,32.5,48,NO,Ops Control,
SC13602,47,2025,Phase_II,0,2,59.3,48,YES,HR System,True
SC13602,48,2025,Phase_II,4,2,70.1,48,NO,Ops Control,
SC13602,49,2025,Phase_II,5,2,34.5,48,NO,HR System,False
SC13602,50,2025,Phase_II,1,2,36.3,48,NO,HR System,
SC13603,44,2025,Phase_I,7,6,56.8,36,NO,Manual Entry,True
SC13603,45,2025,Phase_II,7,2,67.6,48,NO,Manual Entry,
SC13603,46,2025,Phase_II,3,2,41.3,48,NO,Ops Control,True
SC13603,47,2025,Phase_II,1,2,59.3,48,YES,Manual Entry,True
SC13603,48,2025,Phase_II,2,2,60.3,48,YES,HR System,True
SC13603,49,2025,Phase_II,7,2,39.8,48,NO,Manual Entry,False
SC13603,50,2025,Phase_II,7,2,59.5,48,NO,Manual Entry,True
SC13604,44,2025,Phase_I,6,6,58.5,36,YES,Manual Entry,
SC13604,45,2025,Phase_II,0,2,61.2,48,YES,Manual Entry,False
SC13604,46,2025,Phase_II,7,2,40.2,48,NO,HR System,
SC13604,47,2025,Phase_II,6,2,61.8,48,NO,Ops Control,
SC13604,48,2025,Phase_II,5,2,58.6,48,NO,HR System,
SC13604,49,2025,Phase_II,1,2,56.4,48,YES,Ops Control,True
SC13604,50,2025,Phase_II,4,2,56.2,48,NO,HR System,False
SC13605,44,2025,Phase_I,4,6,42.3,36,YES,Ops Control,True
SC13605,45,2025,Phase_II,5,2,32.5,48,NO,Manual Entry,False
SC13605,46,2025,Phase_II,7,2,44.4,48,NO,Ops Control,True
SC13605,47,2025,Phase_II,8,2,58.1,48,NO,HR System,False
SC13605,48,2025,Phase_II,0,2,63.0,48,YES,Manual Entry,False
SC13605,49,2025,Phase_II,0,2,38.1,48,NO,Manual Entry,True
SC13605,50,2025,Phase_II,6,2,49.8,48,NO,Manual Entry,
SC13606,44,2025,Phase_I,1,6,56.4,36,YES,HR System,
SC13606,45,2025,Phase_II,4,2,63.9,48,NO,Manual Entry,False
SC13606,46,2025,Phase_II,8,2,30.8,48,NO,Ops Control,True
SC13606,47,2025,Phase_II,1,2,59.7,48,YES,Ops Control,True
SC13606,48,2025,Phase_II,7,2,28.1,48,NO,Ops Control,False
SC13606,49,2025,Phase_II,2,2,71.8,48,YES,HR System,True
SC13606,50,2025,Phase_II,8,2,38.0,48,NO,Ops Control,
SC13607,44,2025,Phase_I,0,6,67.1,36,YES,Manual Entry,False
SC13607,45,2025,Phase_II,4,2,28.4,48,NO,HR System,False
SC13607,46,2025,Phase_II,4,2,55.6,48,NO,Manual Entry,True
SC13607,47,2025,Phase_II,5,2,61.1,48,NO,HR System,True
SC13607,48,2025,Phase_II,6,2,30.3,48,NO,Manual Entry,False
SC13607,49,2025,Phase_II,4,2,41.6,48,NO,Ops Control,True
SC13607,50,2025,Phase_II,7,2,53.1,48,NO,HR System,
SC13608,44,2025,Phase_I,4,6,57.3,36,YES,Manual Entry,
SC13608,45,2025,Phase_II,3,2,41.5,48,NO,Ops Control,False
SC13608,46,2025,Phase_II,4,2,51.3,48,NO,Manual Entry,True
SC13608,47,2025,Phase_II,2,2,48.3,48,YES,HR System,True
SC13608,48,2025,Phase_II,4,2,43.8,48,YES,Manual Entry,
SC13608,49,2025,Phase_II,4,2,69.6,48,NO,Ops Control,False
SC13608,50,2025,Phase_II,2,2,34.0,48,NO,Ops Control,False
SC13609,44,2025,Phase_I,0,6,60.4,36,YES,HR System,
SC13609,45,2025,Phase_II,8,2,37.3,48,NO,HR System,
SC13609,46,2025,Phase_II,4,2,36.6,48,NO,Ops Control,False
SC13609,47,2025,Phase_II,2,2,43.6,48,NO,Manual Entry,
SC13609,48,2025,Phase_II,8,2,41.4,48,NO,HR System,
SC13609,49,2025,Phase_II,2,2,41.2,48,NO,Ops Control,
SC13609,50,2025,Phase_II,3,2,54.7,48,NO,Manual Entry,
SC13610,44,2025,Phase_I,1,6,70.2,36,YES,Ops Control,
SC13610,45,2025,Phase_II,8,2,48.5,48,NO,Manual Entry,
SC13610,46,2025,Phase_II,4,2,52.5,48,NO,Manual Entry,False
SC13610,47,2025,Phase_II,5,2,66.3,48,NO,HR System,True
SC13610,48,2025,Phase_II,2,2,42.3,48,NO,Manual Entry,True
SC13610,49,2025,Phase_II,4,2,71.4,48,YES,Ops Control,True
SC13610,50,2025,Phase_II,3,2,47.9,48,YES,Ops Control,True
SC13611,44,2025,Phase_I,7,6,48.7,36,NO,Manual Entry,True
SC13611,45,2025,Phase_II,7,2,36.7,48,NO,Ops Control,True
SC13611,46,2025,Phase_II,5,2,35.2,48,NO,Manual Entry,False
SC13611,47,2025,Phase_II,1,2,33.1,48,NO,Manual Entry,
SC13611,48,2025,Phase_II,0,2,31.8,48,NO,Manual Entry,False
SC13611,49,2025,Phase_II,7,2,60.3,48,NO,Ops Control,
SC13611,50,2025,Phase_II,3,2,46.9,48,NO,HR System,True
SC13612,44,2025,Phase_I,5,6,35.0,36,NO,HR System,True
SC13612,45,2025,Phase_II,6,2,71.3,48,NO,HR System,True
SC13612,46,2025,Phase_II,7,2,41.7,48,NO,HR System,
SC13612,47,2025,Phase_II,4,2,35.0,48,NO,HR System,False
SC13612,48,2025,Phase_II,0,2,32.3,48,NO,Ops Control,True
SC13612,49,2025,Phase_II,8,2,38.6,48,YES,HR System,
SC13612,50,2025,Phase_II,4,2,64.1,48,NO,Manual Entry,
SC13613,44,2025,Phase_I,0,6,62.2,36,YES,HR System,True
SC13613,45,2025,Phase_II,3,2,52.5,48,NO,Manual Entry,
SC13613,46,2025,Phase_II,6,2,66.9,48,NO,Ops Control,True
SC13613,47,2025,Phase_II,6,2,34.4,48,NO,Manual Entry,
SC13613,48,2025,Phase_II,5,2,42.9,48,NO,HR System,False
SC13613,49,2025,Phase_II,4,2,69.3,48,NO,Ops Control,False
SC13613,50,2025,Phase_II,4,2,62.1,48,NO,HR System,
SC13614,44,2025,Phase_I,6,6,63.5,36,YES,HR System,
SC13614,45,2025,Phase_II,4,2,70.4,48,NO,Manual Entry,False
SC13614,46,2025,Phase_II,1,2,37.0,48,NO,Manual Entry,False
SC13614,47,2025,Phase_II,0,2,63.3,48,YES,Ops Control,
SC13614,48,2025,Phase_II,8,2,61.5,48,NO,Ops Control,False
SC13614,49,2025,Phase_II,3,2,56.1,48,NO,Manual Entry,False
SC13614,50,2025,Phase_II,1,2,55.9,48,YES,HR System,
SC13615,44,2025,Phase_I,1,6,47.2,36,YES,Ops Control,True
SC13615,45,2025,Phase_II,4,2,58.2,48,NO,HR System,True
SC13615,46,2025,Phase_II,4,2,39.0,48,NO,Manual Entry,
SC13615,47,2025,Phase_II,6,2,47.4,48,NO,HR System,
SC13615,48,2025,Phase_II,3,2,29.5,48,NO,Ops Control,False
SC13615,49,2025,Phase_II,1,2,51.6,48,YES,HR System,True
SC13615,50,2025,Phase_II,7,2,65.8,48,NO,Ops Control,
SC13616,44,2025,Phase_I,6,6,70.4,36,YES,HR System,
SC13616,45,2025,Phase_II,7,2,48.9,48,NO,HR System,False
SC13616,46,2025,Phase_II,0,2,68.4,48,YES,Ops Control,
SC13616,47,2025,Phase_II,2,2,38.8,48,NO,Ops Control,
SC13616,48,2025,Phase_II,5,2,46.1,48,NO,Manual Entry,False
SC13616,49,2025,Phase_II,2,2,62.8,48,YES,HR System,False
SC13616,50,2025,Phase_II,1,2,59.1,48,YES,HR System,False
SC13617,44,2025,Phase_I,7,6,44.0,36,NO,HR System,False
SC13617,45,2025,Phase_II,5,2,35.0,48,NO,Manual Entry,True
SC13617,46,2025,Phase_II,2,2,44.1,48,NO,Ops Control,False
SC13617,47,2025,Phase_II,7,2,48.7,48,NO,Ops Control,True
SC13617,48,2025,Phase_II,0,2,45.9,48,NO,Manual Entry,False
SC13617,49,2025,Phase_II,2,2,43.4,48,NO,Manual Entry,True
SC13617,50,2025,Phase_II,8,2,56.5,48,NO,Manual Entry,True
SC13618,44,2025,Phase_I,1,6,31.7,36,NO,HR System,False
SC13618,45,2025,Phase_II,2,2,53.2,48,YES,Manual Entry,
SC13618,46,2025,Phase_II,4,2,61.2,48,NO,Ops Control,False
SC13618,47,2025,Phase_II,4,2,70.8,48,NO,Ops Control,False
SC13618,48,2025,Phase_II,1,2,64.5,48,YES,Ops Control,False
SC13618,49,2025,Phase_II,7,2,63.1,48,NO,Ops Control,True
SC13618,50,2025,Phase_II,8,2,42.0,48,NO,Ops Control,
SC13619,44,2025,Phase_I,8,6,69.0,36,NO,HR System,
SC13619,45,2025,Phase_II,8,2,65.9,48,NO,Ops Control,True
SC13619,46,2025,Phase_II,3,2,31.0,48,NO,Ops Control,
SC13619,47,2025,Phase_II,0,2,62.3,48,YES,Ops Control,
SC13619,48,2025,Phase_II,1,2,49.6,48,YES,Manual Entry,True
SC13619,49,2025,Phase_II,3,2,61.3,48,NO,HR System,
SC13619,50,2025,Phase_II,7,2,33.4,48,NO,Ops Control,
SC13620,44,2025,Phase_I,7,6,48.0,36,NO,Manual Entry,False
SC13620,45,2025,Phase_II,8,2,71.3,48,NO,Ops Control,True
SC13620,46,2025,Phase_II,8,2,59.3,48,NO,Manual Entry,True
SC13620,47,2025,Phase_II,1,2,65.4,48,YES,Manual Entry,
SC13620,48,2025,Phase_II,4,2,48.2,48,NO,Manual Entry,
SC13620,49,2025,Phase_II,3,2,70.8,48,NO,Manual Entry,
SC13620,50,2025,Phase_II,5,2,63.7,48,NO,Ops Control,True
SC13621,44,2025,Phase_I,1,6,37.7,36,YES,HR System,True
SC13621,45,2025,Phase_II,2,2,37.3,48,NO,HR System,False
SC13621,46,2025,Phase_II,8,2,41.8,48,NO,Manual Entry,
SC13621,47,2025,Phase_II,6,2,66.4,48,NO,HR System,
SC13621,48,2025,Phase_II,1,2,28.3,48,YES,Manual Entry,False
SC13621,49,2025,Phase_II,0,2,55.8,48,YES,Ops Control,
SC13621,50,2025,Phase_II,7,2,32.1,48,NO,Ops Control,
SC13622,44,2025,Phase_I,4,6,59.4,36,YES,Manual Entry,
SC13622,45,2025,Phase_II,7,2,34.5,48,NO,HR System,
SC13622,46,2025,Phase_II,8,2,32.7,48,NO,HR System,False
SC13622,47,2025,Phase_II,3,2,54.1,48,NO,Ops Control,False
SC13622,48,2025,Phase_II,5,2,47.5,48,NO,HR System,True
SC13622,49,2025,Phase_II,0,2,43.6,48,NO,Ops Control,False
SC13622,50,2025,Phase_II,4,2,60.6,48,NO,Manual Entry,
SC13623,44,2025,Phase_I,5,6,60.4,36,YES,HR System,
SC13623,45,2025,Phase_II,3,2,29.8,48,NO,Manual Entry,True
SC13623,46,2025,Phase_II,8,2,28.8,48,NO,Ops Control,False
SC13623,47,2025,Phase_II,1,2,31.6,48,NO,Manual Entry,False
SC13623,48,2025,Phase_II,5,2,41.1,48,NO,Ops Control,False
SC13623,49,2025,Phase_II,1,2,70.9,48,YES,Manual Entry,True
SC13623,50,2025,Phase_II,5,2,67.5,48,NO,HR System,
SC13624,44,2025,Phase_I,2,6,55.8,36,YES,HR System,
SC13624,45,2025,Phase_II,2,2,66.7,48,YES,Manual Entry,False
SC13624,46,2025,Phase_II,5,2,46.3,48,NO,HR System,True
SC13624,47,2025,Phase_II,3,2,32.6,48,NO,Manual Entry,
SC13624,48,2025,Phase_II,2,2,30.7,48,NO,Manual Entry,
SC13624,49,2025,Phase_II,4,2,45.5,48,NO,Manual Entry,True
SC13624,50,2025,Phase_II,5,2,57.4,48,NO,HR System,False
SC13625,44,2025,Phase_I,2,6,55.6,36,YES,Manual Entry,False
