incident_id,airline,incident_date,incident_type,severity,flights_affected,resolution_hrs,reported_to_dgca,news_coverage,source,reported_to_dgca_missing_flag
INC-01700,SpiceJet,2025-12-09,TECHNICAL,LOW,32,11.6,,False,NEWS_SCRAPE,True
INC-01701,SpiceJet,2025-12-29,PASSENGER_COMPLAINT,HIGH,8,59.8,False,True,DGCA_FEED,False
INC-01702,SpiceJet,2025-12-16,ATC_DELAY,LOW,7,54.5,,False,AIRLINE_REPORT,True
INC-01703,IndiGo,2025-11-11,ATC_DELAY,CRITICAL,22,49.9,True,True,NEWS_SCRAPE,False
INC-01704,Vistara,2025-12-01,SLOT_MISS,HIGH,7,62.8,False,False,DGCA_FEED,False
INC-01705,IndiGo,2025-12-11,TECHNICAL,HIGH,5,39.0,,True,NEWS_SCRAPE,True
INC-01706,Vistara,2025-11-03,SLOT_MISS,MEDIUM,34,34.5,False,False,NEWS_SCRAPE,False
INC-01707,AirIndia,2025-11-23,BAGGAGE,CRITICAL,18,38.5,,False,AIRLINE_REPORT,True
INC-01708,Vistara,2025-12-21,TECHNICAL,LOW,9,26.9,True,False,DGCA_FEED,False
INC-01709,Vistara,2025-12-27,WEATHER,MEDIUM,14,40.8,False,False,DGCA_FEED,False
INC-01710,SpiceJet,2025-11-22,ATC_DELAY,HIGH,37,56.4,,True,NEWS_SCRAPE,True
INC-01711,SpiceJet,2025-12-13,ATC_DELAY,MEDIUM,12,55.6,,True,AIRLINE_REPORT,True
INC-01712,Vistara,2025-11-13,ATC_DELAY,LOW,24,17.8,True,True,DGCA_FEED,False
INC-01713,IndiGo,2025-11-02,TECHNICAL,MEDIUM,41,55.8,True,False,AIRLINE_REPORT,False
INC-01714,SpiceJet,2025-11-08,ATC_DELAY,MEDIUM,36,50.3,,False,NEWS_SCRAPE,True
INC-01715,Vistara,2025-12-20,TECHNICAL,LOW,25,22.4,,False,DGCA_FEED,True
INC-01716,IndiGo,2025-12-25,BAGGAGE,LOW,26,24.8,False,True,NEWS_SCRAPE,False
INC-01717,AirIndia,2025-11-12,WEATHER,LOW,17,20.5,False,False,DGCA_FEED,False
INC-01718,AirIndia,2025-11-19,PASSENGER_COMPLAINT,HIGH,14,16.1,True,False,NEWS_SCRAPE,False
INC-01719,SpiceJet,2025-12-03,SLOT_MISS,CRITICAL,7,44.5,False,False,NEWS_SCRAPE,False
INC-01720,SpiceJet,2025-12-17,TECHNICAL,CRITICAL,31,37.5,,True,NEWS_SCRAPE,True
INC-01721,Vistara,2025-11-05,SLOT_MISS,CRITICAL,23,35.4,False,True,NEWS_SCRAPE,False
INC-01722,AirIndia,2025-12-06,PASSENGER_COMPLAINT,LOW,1,51.0,False,False,DGCA_FEED,False
INC-01723,AirIndia,2025-12-09,WEATHER,HIGH,28,65.4,False,True,DGCA_FEED,False
INC-01724,Vistara,2025-12-02,ATC_DELAY,HIGH,3,38.2,,False,DGCA_FEED,True
INC-01725,AkasaAir,2025-11-09,PASSENGER_COMPLAINT,HIGH,24,56.7,True,True,DGCA_FEED,False
INC-01726,SpiceJet,2025-12-22,WEATHER,LOW,27,2.0,True,False,NEWS_SCRAPE,False
INC-01727,IndiGo,2025-12-04,SLOT_MISS,MEDIUM,41,62.9,True,True,AIRLINE_REPORT,False
INC-01728,IndiGo,2025-12-06,CREW_SHORTAGE,LOW,5,28.5,,True,DGCA_FEED,True
INC-01729,AirIndia,2025-12-14,WEATHER,HIGH,39,0.8,,True,AIRLINE_REPORT,True
INC-01730,IndiGo,2025-11-18,TECHNICAL,LOW,42,60.8,,False,DGCA_FEED,True
INC-01731,AkasaAir,2025-12-08,SLOT_MISS,HIGH,17,38.2,False,False,AIRLINE_REPORT,False
INC-01732,IndiGo,2025-11-20,CREW_SHORTAGE,LOW,6,59.7,,True,NEWS_SCRAPE,True
INC-01733,SpiceJet,2025-12-15,WEATHER,HIGH,33,71.1,,True,NEWS_SCRAPE,True
INC-01734,SpiceJet,2025-12-13,WEATHER,HIGH,40,28.9,,True,AIRLINE_REPORT,True
INC-01735,SpiceJet,2025-11-23,CREW_SHORTAGE,CRITICAL,10,11.8,,True,DGCA_FEED,True
INC-01736,IndiGo,2025-11-10,BAGGAGE,HIGH,36,28.8,True,True,NEWS_SCRAPE,False
INC-01737,SpiceJet,2025-12-26,BAGGAGE,MEDIUM,45,38.9,True,True,NEWS_SCRAPE,False
INC-01738,SpiceJet,2025-12-16,PASSENGER_COMPLAINT,MEDIUM,44,11.2,True,False,DGCA_FEED,False
INC-01739,AirIndia,2025-12-14,WEATHER,MEDIUM,18,45.3,True,False,NEWS_SCRAPE,False
INC-01740,Vistara,2025-12-27,WEATHER,LOW,40,62.3,False,True,NEWS_SCRAPE,False
INC-01741,AirIndia,2025-12-06,ATC_DELAY,MEDIUM,18,30.0,False,True,AIRLINE_REPORT,False
INC-01742,AirIndia,2025-12-22,BAGGAGE,MEDIUM,40,38.1,,True,AIRLINE_REPORT,True
INC-01743,IndiGo,2025-12-25,BAGGAGE,LOW,30,59.4,,True,DGCA_FEED,True
INC-01744,IndiGo,2025-12-06,BAGGAGE,LOW,21,66.3,False,True,DGCA_FEED,False
INC-01745,IndiGo,2025-12-29,WEATHER,MEDIUM,45,50.2,,True,AIRLINE_REPORT,True
INC-01746,SpiceJet,2025-12-30,TECHNICAL,MEDIUM,38,64.0,,True,AIRLINE_REPORT,True
INC-01747,SpiceJet,2025-12-24,TECHNICAL,CRITICAL,17,29.6,True,True,AIRLINE_REPORT,False
INC-01748,Vistara,2025-12-28,TECHNICAL,MEDIUM,34,12.8,True,False,AIRLINE_REPORT,False
INC-01749,IndiGo,2025-11-23,PASSENGER_COMPLAINT,LOW,11,8.7,True,False,NEWS_SCRAPE,False
INC-01750,AirIndia,2025-11-18,ATC_DELAY,HIGH,38,61.0,True,True,AIRLINE_REPORT,False
INC-01751,SpiceJet,2025-11-05,PASSENGER_COMPLAINT,CRITICAL,30,37.3,,False,AIRLINE_REPORT,True
INC-01752,AkasaAir,2025-11-27,TECHNICAL,CRITICAL,44,34.3,,False,NEWS_SCRAPE,True
INC-01753,AirIndia,2025-12-11,ATC_DELAY,LOW,1,34.4,,False,AIRLINE_REPORT,True
INC-01754,AkasaAir,2025-11-19,CREW_SHORTAGE,HIGH,16,68.3,False,True,NEWS_SCRAPE,False
INC-01755,Vistara,2025-12-23,WEATHER,HIGH,23,5.6,False,True,NEWS_SCRAPE,False
INC-01756,IndiGo,2025-12-02,CREW_SHORTAGE,HIGH,21,33.5,True,True,NEWS_SCRAPE,False
INC-01757,SpiceJet,2025-11-05,PASSENGER_COMPLAINT,HIGH,15,4.3,True,True,AIRLINE_REPORT,False
INC-01758,Vistara,2025-11-19,BAGGAGE,HIGH,7,69.5,,True,AIRLINE_REPORT,True
INC-01759,AirIndia,2025-12-08,BAGGAGE,HIGH,14,1.9,False,True,AIRLINE_REPORT,False
INC-01760,IndiGo,2025-11-08,WEATHER,MEDIUM,36,47.1,,False,AIRLINE_REPORT,True
INC-01761,Vistara,2025-11-21,ATC_DELAY,MEDIUM,35,37.5,,True,DGCA_FEED,True
INC-01762,IndiGo,2025-12-18,CREW_SHORTAGE,HIGH,4,51.5,False,True,AIRLINE_REPORT,False
INC-01763,SpiceJet,2025-11-29,PASSENGER_COMPLAINT,HIGH,32,39.7,False,True,DGCA_FEED,False
INC-01764,Vistara,2025-12-09,TECHNICAL,HIGH,2,4.5,,True,AIRLINE_REPORT,True
INC-01765,AirIndia,2025-11-24,TECHNICAL,HIGH,39,16.7,True,True,AIRLINE_REPORT,False
INC-01766,AirIndia,2025-11-04,ATC_DELAY,MEDIUM,34,69.1,False,True,DGCA_FEED,False
INC-01767,SpiceJet,2025-11-04,SLOT_MISS,LOW,45,57.1,True,True,NEWS_SCRAPE,False
INC-01768,AirIndia,2025-11-15,WEATHER,MEDIUM,12,60.3,True,True,AIRLINE_REPORT,False
INC-01769,IndiGo,2025-12-02,CREW_SHORTAGE,HIGH,39,35.5,True,True,AIRLINE_REPORT,False
INC-01770,IndiGo,2025-11-25,TECHNICAL,MEDIUM,22,48.2,False,False,NEWS_SCRAPE,False
INC-01771,IndiGo,2025-11-11,BAGGAGE,HIGH,12,40.3,False,True,NEWS_SCRAPE,False
INC-01772,Vistara,2025-12-14,CREW_SHORTAGE,CRITICAL,41,4.7,True,True,DGCA_FEED,False
INC-01773,Vistara,2025-12-23,TECHNICAL,MEDIUM,14,3.1,,True,NEWS_SCRAPE,True
INC-01774,AirIndia,2025-12-24,TECHNICAL,MEDIUM,9,42.8,,False,NEWS_SCRAPE,True
INC-01775,AirIndia,2025-12-16,WEATHER,LOW,20,26.2,True,True,DGCA_FEED,False
INC-01776,SpiceJet,2025-12-23,CREW_SHORTAGE,LOW,13,23.2,False,False,NEWS_SCRAPE,False
INC-01777,Vistara,2025-11-05,WEATHER,CRITICAL,28,49.1,False,True,NEWS_SCRAPE,False
INC-01778,Vistara,2025-12-13,PASSENGER_COMPLAINT,LOW,14,24.4,,True,AIRLINE_REPORT,True
INC-01779,IndiGo,2025-12-26,BAGGAGE,CRITICAL,34,29.3,True,False,DGCA_FEED,False
INC-01780,IndiGo,2025-11-05,CREW_SHORTAGE,HIGH,29,14.5,,True,AIRLINE_REPORT,True
INC-01781,IndiGo,2025-11-11,SLOT_MISS,HIGH,23,45.4,,False,AIRLINE_REPORT,True
INC-01782,SpiceJet,2025-11-03,CREW_SHORTAGE,LOW,12,49.5,True,True,DGCA_FEED,False
INC-01783,Vistara,2025-11-24,BAGGAGE,HIGH,10,29.5,,False,DGCA_FEED,True
INC-01784,AkasaAir,2025-12-28,PASSENGER_COMPLAINT,MEDIUM,20,66.9,,False,NEWS_SCRAPE,True
INC-01785,IndiGo,2025-12-03,WEATHER,CRITICAL,11,65.2,,True,NEWS_SCRAPE,True
INC-01786,Vistara,2025-11-04,PASSENGER_COMPLAINT,CRITICAL,24,59.1,True,True,AIRLINE_REPORT,False
INC-01787,IndiGo,2025-11-01,TECHNICAL,LOW,43,41.6,True,False,AIRLINE_REPORT,False
INC-01788,AkasaAir,2025-12-11,PASSENGER_COMPLAINT,CRITICAL,40,31.1,False,True,NEWS_SCRAPE,False
INC-01789,AkasaAir,2025-11-05,WEATHER,MEDIUM,28,40.2,False,True,AIRLINE_REPORT,False
INC-01790,AirIndia,2025-12-01,TECHNICAL,LOW,31,20.2,True,False,AIRLINE_REPORT,False
INC-01791,AkasaAir,2025-11-27,CREW_SHORTAGE,LOW,5,33.5,False,False,NEWS_SCRAPE,False
INC-01792,IndiGo,2025-12-03,WEATHER,MEDIUM,44,19.2,True,True,NEWS_SCRAPE,False
INC-01793,SpiceJet,2025-12-18,ATC_DELAY,MEDIUM,13,36.2,True,False,DGCA_FEED,False
INC-01794,IndiGo,2025-12-24,PASSENGER_COMPLAINT,HIGH,22,54.5,True,False,DGCA_FEED,False
INC-01795,IndiGo,2025-11-24,ATC_DELAY,HIGH,36,66.4,,True,AIRLINE_REPORT,True
INC-01796,AkasaAir,2025-12-29,CREW_SHORTAGE,LOW,26,42.7,,True,AIRLINE_REPORT,True
INC-01797,IndiGo,2025-12-08,ATC_DELAY,MEDIUM,3,38.9,,True,AIRLINE_REPORT,True
INC-01798,AirIndia,2025-11-24,WEATHER,CRITICAL,9,55.0,,True,NEWS_SCRAPE,True
INC-01799,AkasaAir,2025-12-21,ATC_DELAY,CRITICAL,11,68.9,True,False,AIRLINE_REPORT,False
INC-01800,AirIndia,2025-12-03,CREW_SHORTAGE,HIGH,23,48.8,False,False,AIRLINE_REPORT,False
INC-01801,AirIndia,2025-11-28,WEATHER,LOW,33,71.9,,True,DGCA_FEED,True
INC-01802,AkasaAir,2025-11-30,CREW_SHORTAGE,MEDIUM,17,47.0,False,True,DGCA_FEED,False
INC-01803,AirIndia,2025-11-23,PASSENGER_COMPLAINT,HIGH,8,49.4,False,True,AIRLINE_REPORT,False
INC-01804,AirIndia,2025-12-22,WEATHER,LOW,2,62.0,,True,DGCA_FEED,True
INC-01805,SpiceJet,2025-11-01,CREW_SHORTAGE,HIGH,17,10.1,False,True,NEWS_SCRAPE,False
INC-01806,Vistara,2025-11-24,WEATHER,HIGH,7,32.3,False,False,NEWS_SCRAPE,False
INC-01807,SpiceJet,2025-11-22,CREW_SHORTAGE,LOW,9,39.7,,True,NEWS_SCRAPE,True
INC-01808,AirIndia,2025-12-27,WEATHER,CRITICAL,22,46.0,,True,AIRLINE_REPORT,True
INC-01809,SpiceJet,2025-11-06,PASSENGER_COMPLAINT,LOW,31,37.6,True,False,AIRLINE_REPORT,False
INC-01810,IndiGo,2025-12-06,SLOT_MISS,MEDIUM,20,23.1,True,False,DGCA_FEED,False
INC-01811,SpiceJet,2025-12-17,ATC_DELAY,CRITICAL,11,34.9,False,True,DGCA_FEED,False
INC-01812,AirIndia,2025-12-30,PASSENGER_COMPLAINT,MEDIUM,12,52.3,False,False,DGCA_FEED,False
INC-01813,AirIndia,2025-12-25,CREW_SHORTAGE,MEDIUM,40,48.3,False,False,DGCA_FEED,False
INC-01814,AirIndia,2025-12-15,SLOT_MISS,HIGH,27,60.2,True,True,DGCA_FEED,False
INC-01815,Vistara,2025-12-12,CREW_SHORTAGE,HIGH,41,8.5,False,False,AIRLINE_REPORT,False
INC-01816,Vistara,2025-11-25,CREW_SHORTAGE,LOW,22,43.4,False,True,DGCA_FEED,False
INC-01817,AirIndia,2025-12-06,BAGGAGE,CRITICAL,40,62.8,True,True,DGCA_FEED,False
INC-01818,IndiGo,2025-11-01,TECHNICAL,CRITICAL,22,51.3,,False,AIRLINE_REPORT,True
INC-01819,IndiGo,2025-11-28,PASSENGER_COMPLAINT,CRITICAL,19,2.0,,True,NEWS_SCRAPE,True
INC-01820,Vistara,2025-12-20,WEATHER,CRITICAL,17,32.7,False,True,AIRLINE_REPORT,False
INC-01821,Vistara,2025-12-10,PASSENGER_COMPLAINT,CRITICAL,15,58.0,,False,DGCA_FEED,True
INC-01822,Vistara,2025-12-18,BAGGAGE,CRITICAL,20,33.0,False,True,AIRLINE_REPORT,False
INC-01823,SpiceJet,2025-12-03,CREW_SHORTAGE,MEDIUM,41,49.3,True,True,NEWS_SCRAPE,False
INC-01824,SpiceJet,2025-11-26,WEATHER,MEDIUM,5,11.6,True,True,NEWS_SCRAPE,False
INC-01825,SpiceJet,2025-11-15,WEATHER,MEDIUM,9,58.6,False,False,DGCA_FEED,False
INC-01826,IndiGo,2025-12-28,ATC_DELAY,LOW,18,5.2,,False,AIRLINE_REPORT,True
INC-01827,AirIndia,2025-11-11,WEATHER,CRITICAL,35,42.8,True,True,NEWS_SCRAPE,False
INC-01828,AkasaAir,2025-11-28,WEATHER,HIGH,42,36.9,True,True,NEWS_SCRAPE,False
INC-01829,AkasaAir,2025-12-04,PASSENGER_COMPLAINT,LOW,43,34.3,True,False,DGCA_FEED,False
INC-01830,SpiceJet,2025-12-02,ATC_DELAY,HIGH,34,38.6,True,False,DGCA_FEED,False
INC-01831,IndiGo,2025-11-20,WEATHER,LOW,11,7.8,False,True,AIRLINE_REPORT,False
INC-01832,Vistara,2025-11-22,BAGGAGE,HIGH,23,45.9,False,True,NEWS_SCRAPE,False
INC-01833,Vistara,2025-12-08,ATC_DELAY,CRITICAL,27,38.1,False,False,AIRLINE_REPORT,False
INC-01834,SpiceJet,2025-11-17,PASSENGER_COMPLAINT,HIGH,10,20.2,False,True,NEWS_SCRAPE,False
INC-01835,IndiGo,2025-12-28,BAGGAGE,LOW,40,58.0,False,False,DGCA_FEED,False
INC-01836,AirIndia,2025-11-10,SLOT_MISS,LOW,12,46.5,,True,AIRLINE_REPORT,True
INC-01837,IndiGo,2025-12-24,ATC_DELAY,LOW,36,6.2,True,True,DGCA_FEED,False
INC-01838,AirIndia,2025-11-24,ATC_DELAY,CRITICAL,41,71.4,True,True,AIRLINE_REPORT,False
INC-01839,IndiGo,2025-12-16,TECHNICAL,CRITICAL,7,59.4,False,False,NEWS_SCRAPE,False
INC-01840,AkasaAir,2025-11-24,TECHNICAL,HIGH,44,23.9,,True,AIRLINE_REPORT,True
INC-01841,AkasaAir,2025-11-25,ATC_DELAY,LOW,13,5.7,False,True,AIRLINE_REPORT,False
INC-01842,IndiGo,2025-12-09,SLOT_MISS,HIGH,32,24.2,,False,NEWS_SCRAPE,True
INC-01843,IndiGo,2025-12-22,BAGGAGE,HIGH,12,67.4,False,False,DGCA_FEED,False
INC-01844,AkasaAir,2025-11-15,PASSENGER_COMPLAINT,MEDIUM,42,22.0,,False,DGCA_FEED,True
INC-01845,IndiGo,2025-11-11,TECHNICAL,MEDIUM,38,29.6,False,False,NEWS_SCRAPE,False
INC-01846,SpiceJet,2025-12-29,TECHNICAL,HIGH,9,39.9,False,True,DGCA_FEED,False
INC-01847,Vistara,2025-12-11,TECHNICAL,LOW,43,32.5,,True,AIRLINE_REPORT,True
INC-01848,IndiGo,2025-11-25,BAGGAGE,CRITICAL,7,21.9,True,False,NEWS_SCRAPE,False
INC-01849,IndiGo,2025-11-03,ATC_DELAY,MEDIUM,27,5.2,True,False,DGCA_FEED,False
INC-01850,Vistara,2025-11-27,SLOT_MISS,CRITICAL,23,25.1,True,False,DGCA_FEED,False
INC-01851,AirIndia,2025-12-20,ATC_DELAY,HIGH,28,14.4,,False,DGCA_FEED,True
INC-01852,IndiGo,2025-12-22,ATC_DELAY,HIGH,45,12.3,False,False,AIRLINE_REPORT,False
INC-01853,SpiceJet,2025-11-23,SLOT_MISS,HIGH,38,31.7,False,False,AIRLINE_REPORT,False
INC-01854,SpiceJet,2025-11-03,WEATHER,CRITICAL,22,57.8,False,True,AIRLINE_REPORT,False
INC-01855,AkasaAir,2025-12-10,TECHNICAL,MEDIUM,1,10.0,,True,DGCA_FEED,True
INC-01856,AirIndia,2025-12-05,CREW_SHORTAGE,LOW,40,38.9,False,True,NEWS_SCRAPE,False
INC-01857,AirIndia,2025-11-18,BAGGAGE,CRITICAL,27,39.0,False,False,NEWS_SCRAPE,False
INC-01858,Vistara,2025-11-18,SLOT_MISS,HIGH,4,22.1,,False,NEWS_SCRAPE,True
INC-01859,Vistara,2025-11-07,SLOT_MISS,MEDIUM,22,26.2,True,True,AIRLINE_REPORT,False
INC-01860,SpiceJet,2025-11-08,PASSENGER_COMPLAINT,MEDIUM,1,6.1,,True,NEWS_SCRAPE,True
INC-01861,SpiceJet,2025-12-09,ATC_DELAY,HIGH,37,42.2,False,True,AIRLINE_REPORT,False
INC-01862,IndiGo,2025-11-14,ATC_DELAY,MEDIUM,34,0.8,True,False,DGCA_FEED,False
INC-01863,IndiGo,2025-12-23,SLOT_MISS,LOW,4,45.2,,True,DGCA_FEED,True
INC-01864,IndiGo,2025-11-13,TECHNICAL,MEDIUM,29,64.1,True,False,NEWS_SCRAPE,False
INC-01865,IndiGo,2025-11-21,PASSENGER_COMPLAINT,LOW,3,37.0,True,True,DGCA_FEED,False
INC-01866,SpiceJet,2025-12-28,WEATHER,LOW,24,56.8,,True,DGCA_FEED,True
INC-01867,AirIndia,2025-12-07,CREW_SHORTAGE,CRITICAL,31,64.4,,False,DGCA_FEED,True
INC-01868,SpiceJet,2025-12-03,BAGGAGE,HIGH,8,47.0,,True,DGCA_FEED,True
INC-01869,IndiGo,2025-12-21,WEATHER,HIGH,17,43.9,False,False,NEWS_SCRAPE,False
INC-01870,IndiGo,2025-12-09,BAGGAGE,CRITICAL,12,14.4,False,True,NEWS_SCRAPE,False
INC-01871,SpiceJet,2025-12-10,PASSENGER_COMPLAINT,HIGH,14,48.7,True,True,NEWS_SCRAPE,False
INC-01872,SpiceJet,2025-12-01,TECHNICAL,MEDIUM,24,7.6,True,False,DGCA_FEED,False
INC-01873,IndiGo,2025-12-28,TECHNICAL,HIGH,29,24.2,False,True,DGCA_FEED,False
INC-01874,SpiceJet,2025-12-28,ATC_DELAY,CRITICAL,13,1.4,,False,DGCA_FEED,True
INC-01875,AirIndia,2025-12-20,CREW_SHORTAGE,MEDIUM,28,15.2,True,True,NEWS_SCRAPE,False
INC-01876,AirIndia,2025-11-17,ATC_DELAY,MEDIUM,32,60.7,True,True,NEWS_SCRAPE,False
INC-01877,Vistara,2025-11-21,PASSENGER_COMPLAINT,HIGH,29,43.9,,True,DGCA_FEED,True
INC-01878,AirIndia,2025-11-03,SLOT_MISS,LOW,14,29.3,False,True,DGCA_FEED,False
INC-01879,IndiGo,2025-12-18,ATC_DELAY,CRITICAL,27,68.6,,True,NEWS_SCRAPE,True
INC-01880,AirIndia,2025-11-28,ATC_DELAY,MEDIUM,17,27.3,,False,DGCA_FEED,True
INC-01881,AkasaAir,2025-12-08,PASSENGER_COMPLAINT,HIGH,42,41.8,False,False,AIRLINE_REPORT,False
INC-01882,AkasaAir,2025-12-08,SLOT_MISS,HIGH,11,39.8,True,True,NEWS_SCRAPE,False
INC-01883,AkasaAir,2025-11-04,PASSENGER_COMPLAINT,HIGH,28,39.5,True,False,AIRLINE_REPORT,False
INC-01884,AirIndia,2025-12-22,ATC_DELAY,LOW,8,36.4,False,True,AIRLINE_REPORT,False
INC-01885,AkasaAir,2025-12-05,CREW_SHORTAGE,LOW,39,42.5,True,True,AIRLINE_REPORT,False
INC-01886,AkasaAir,2025-12-19,CREW_SHORTAGE,LOW,45,0.8,,True,DGCA_FEED,True
INC-01887,AirIndia,2025-12-28,BAGGAGE,LOW,5,49.0,,True,NEWS_SCRAPE,True
INC-01888,AirIndia,2025-11-25,SLOT_MISS,CRITICAL,29,17.7,True,True,NEWS_SCRAPE,False
INC-01889,IndiGo,2025-12-31,WEATHER,CRITICAL,9,45.5,False,True,DGCA_FEED,False
INC-01890,Vistara,2025-11-08,BAGGAGE,LOW,29,57.4,True,True,NEWS_SCRAPE,False
INC-01891,IndiGo,2025-12-16,SLOT_MISS,LOW,27,47.6,,False,NEWS_SCRAPE,True
INC-01892,AkasaAir,2025-11-21,SLOT_MISS,HIGH,4,2.2,False,True,NEWS_SCRAPE,False
INC-01893,SpiceJet,2025-12-25,BAGGAGE,LOW,33,50.4,True,True,NEWS_SCRAPE,False
INC-01894,IndiGo,2025-11-29,PASSENGER_COMPLAINT,MEDIUM,20,23.1,True,True,DGCA_FEED,False
INC-01895,AirIndia,2025-11-20,WEATHER,HIGH,30,17.6,True,False,AIRLINE_REPORT,False
INC-01896,IndiGo,2025-12-05,BAGGAGE,CRITICAL,18,58.9,True,False,NEWS_SCRAPE,False
INC-01897,AkasaAir,2025-12-02,BAGGAGE,MEDIUM,8,27.2,True,True,AIRLINE_REPORT,False
INC-01898,Vistara,2025-11-27,ATC_DELAY,LOW,38,59.4,False,False,DGCA_FEED,False
INC-01899,IndiGo,2025-11-08,BAGGAGE,LOW,43,42.1,,False,AIRLINE_REPORT,True
INC-01900,SpiceJet,2025-12-08,TECHNICAL,CRITICAL,9,36.3,True,True,AIRLINE_REPORT,False
INC-01901,IndiGo,2025-11-05,CREW_SHORTAGE,HIGH,3,30.2,False,True,NEWS_SCRAPE,False
INC-01902,IndiGo,2025-12-19,SLOT_MISS,CRITICAL,40,14.6,True,True,DGCA_FEED,False
INC-01903,IndiGo,2025-11-20,ATC_DELAY,MEDIUM,29,42.2,True,True,NEWS_SCRAPE,False
INC-01904,IndiGo,2025-11-09,SLOT_MISS,MEDIUM,8,70.7,False,True,NEWS_SCRAPE,False
INC-01905,SpiceJet,2025-11-03,SLOT_MISS,CRITICAL,36,3.5,False,True,NEWS_SCRAPE,False
INC-01906,AirIndia,2025-12-25,TECHNICAL,HIGH,10,13.9,,True,DGCA_FEED,True
INC-01907,IndiGo,2025-11-02,ATC_DELAY,CRITICAL,40,4.6,True,False,AIRLINE_REPORT,False
INC-01908,IndiGo,2025-12-31,CREW_SHORTAGE,LOW,39,45.5,False,False,NEWS_SCRAPE,False
INC-01909,AkasaAir,2025-12-18,PASSENGER_COMPLAINT,LOW,37,9.2,True,False,AIRLINE_REPORT,False
INC-01910,AkasaAir,2025-12-08,BAGGAGE,HIGH,22,59.1,False,True,NEWS_SCRAPE,False
INC-01911,IndiGo,2025-11-30,WEATHER,HIGH,10,32.5,True,False,NEWS_SCRAPE,False
INC-01912,Vistara,2025-12-11,ATC_DELAY,HIGH,19,65.9,True,True,DGCA_FEED,False
INC-01913,IndiGo,2025-12-04,BAGGAGE,MEDIUM,40,19.6,True,False,NEWS_SCRAPE,False
INC-01914,SpiceJet,2025-11-25,ATC_DELAY,CRITICAL,18,56.3,False,True,DGCA_FEED,False
INC-01915,AkasaAir,2025-11-30,PASSENGER_COMPLAINT,HIGH,33,29.9,,False,AIRLINE_REPORT,True
INC-01916,AirIndia,2025-11-12,TECHNICAL,CRITICAL,42,45.8,False,False,DGCA_FEED,False
INC-01917,IndiGo,2025-12-08,TECHNICAL,HIGH,28,28.5,,False,NEWS_SCRAPE,True
INC-01918,AirIndia,2025-12-27,PASSENGER_COMPLAINT,MEDIUM,10,19.2,False,True,AIRLINE_REPORT,False
INC-01919,AirIndia,2025-11-27,TECHNICAL,MEDIUM,31,8.1,False,True,DGCA_FEED,False
INC-01920,SpiceJet,2025-12-18,BAGGAGE,MEDIUM,25,69.5,False,False,DGCA_FEED,False
INC-01921,IndiGo,2025-11-08,SLOT_MISS,CRITICAL,14,68.6,False,False,AIRLINE_REPORT,False
INC-01922,AirIndia,2025-11-05,TECHNICAL,LOW,45,62.9,False,False,NEWS_SCRAPE,False
INC-01923,AirIndia,2025-12-02,SLOT_MISS,HIGH,12,66.2,,False,DGCA_FEED,True
INC-01924,IndiGo,2025-11-20,CREW_SHORTAGE,LOW,36,14.7,False,False,NEWS_SCRAPE,False
INC-01925,SpiceJet,2025-11-27,BAGGAGE,LOW,30,60.9,True,True,NEWS_SCRAPE,False
INC-01926,Vistara,2025-12-29,TECHNICAL,HIGH,30,46.0,,False,AIRLINE_REPORT,True
INC-01927,AkasaAir,2025-12-08,BAGGAGE,CRITICAL,41,47.4,False,True,NEWS_SCRAPE,False
INC-01928,SpiceJet,2025-11-21,SLOT_MISS,HIGH,4,2.4,False,True,DGCA_FEED,False
INC-01929,AirIndia,2025-11-24,TECHNICAL,MEDIUM,21,54.9,,False,DGCA_FEED,True
INC-01930,SpiceJet,2025-11-01,WEATHER,MEDIUM,7,11.2,,False,AIRLINE_REPORT,True
INC-01931,SpiceJet,2025-11-23,PASSENGER_COMPLAINT,LOW,36,16.3,True,False,NEWS_SCRAPE,False
INC-01932,AirIndia,2025-12-29,SLOT_MISS,MEDIUM,36,36.9,,True,AIRLINE_REPORT,True
INC-01933,IndiGo,2025-12-07,TECHNICAL,CRITICAL,17,0.9,,True,DGCA_FEED,True
INC-01934,Vistara,2025-12-09,TECHNICAL,MEDIUM,43,45.9,False,False,DGCA_FEED,False
INC-01935,AirIndia,2025-12-09,CREW_SHORTAGE,MEDIUM,28,52.6,True,False,NEWS_SCRAPE,False
INC-01936,SpiceJet,2025-11-02,SLOT_MISS,MEDIUM,42,54.1,,True,NEWS_SCRAPE,True
INC-01937,SpiceJet,2025-11-10,WEATHER,LOW,24,59.9,False,False,NEWS_SCRAPE,False
INC-01938,AkasaAir,2025-12-13,TECHNICAL,HIGH,9,4.2,,False,AIRLINE_REPORT,True
INC-01939,IndiGo,2025-11-10,ATC_DELAY,LOW,42,37.5,True,True,DGCA_FEED,False
INC-01940,IndiGo,2025-12-11,CREW_SHORTAGE,MEDIUM,1,15.9,True,False,NEWS_SCRAPE,False
INC-01941,AirIndia,2025-11-23,ATC_DELAY,HIGH,35,29.2,False,True,NEWS_SCRAPE,False
INC-01942,SpiceJet,2025-11-17,ATC_DELAY,MEDIUM,44,19.0,False,True,NEWS_SCRAPE,False
INC-01943,SpiceJet,2025-12-12,PASSENGER_COMPLAINT,HIGH,2,32.4,True,False,AIRLINE_REPORT,False
